"code","iso","country","GDP.raw.1990","GDP.raw.1991","GDP.raw.1992","GDP.raw.1993","GDP.raw.1994","GDP.raw.1995","GDP.raw.1996","GDP.raw.1997","GDP.raw.1998","GDP.raw.1999","GDP.raw.2000","GDP.raw.2001","GDP.raw.2002","GDP.raw.2003","GDP.raw.2004","GDP.raw.2005","GDP.raw.2006","GDP.raw.2007","GDP.raw.2008","GDP.raw.2009","GDP.raw.2010","GDP.raw.2011","GDP.raw.2012","GDP.raw.2013","GDP.raw.2014","GDP.raw.2015","GDP.raw.2016","GDP.raw.2017","GDP.raw.2018","GDP.raw.2019","GDP.raw.2020"
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374807359.996035,383716074.578566,408939562.187445,424611041.835923,454731988.45046,496183729.055168,512327588.411208,554267616.533403,567715713.94612,605593613.596147,632228844.10972,652093325.561949,683490267.09914,728258435.017987,756743083.842216,788259685.008913,818599649.86904,842709610.84351,861340705.428923,887953769.32211
682,"SAU","Saudi Arabia",671957523621.315,772804104081.061,803619978155.493,792660679579.715,797089434798.17,798779992521.263,819847209484.175,828896535807.985,852879517500.062,820783228710.833,866955700954.349,856459088011.482,832314012619.06,925883264838.313,999569144344.233,1055283630310.03,1084709182566.6,1104745174019.79,1173789236915.57,1149617991562.8,1207552806616.43,1328270007752.06,1400148607373.54,1437942184780.88,1490462759901.77,1551667254880.46,1577589792196.98,1565891922036.52,1604007466124.02,1609323719956.12,1543235499033.47
686,"SEN","Senegal",18610932095.8807,19105975939.7576,19358219346.0817,19621532363.4565,19612208025.1354,20684718263.556,21102544858.1308,21745244182.7106,23027882913.4094,24474795780.3793,25426182723.9435,26522267694.6931,26540487584.1433,28025149440.0477,29326439504.7858,30590478998.7414,31303473006.8973,32188459502.9596,33380452577.4236,34299117509.7702,35462162599.407,35935260147.2834,37373747012.1851,38275345782.2174,40657631795.07,43246320958.7908,45995086773.7203,49402166472.861,52469666065.1249,54779594231.0036,55256400492.9448
688,"SRB","Serbia",NA,NA,NA,NA,NA,59113201598.2462,62816101399.242,67343496427.3992,69593360051.578,63034769333.2131,66899943570.1437,71501840006.2904,76063947198.5126,79401448383.6832,86569967507.6779,91357587213.7827,96023941046.7538,102207427268.573,107987846630.705,105037886482.301,105805760229.535,107960258260.328,107224463358.241,110326077572.702,108572433184.14,110533315673.003,114223566321.453,116623590602.224,121865962455.769,127043454249.434,125798790959.183
690,"SYC","Seychelles",1013747025.43463,1041730762.90606,1116333964.97919,1185509271.03053,1176040644.05852,1166330754.29809,1223685364.78579,1370057174.76359,1485188539.18361,1512991366.47212,1535903181.99803,1501020320.87561,1519225164.65361,1429786441.77991,1389031041.83425,1514123863.62665,1656544290.49386,1829179995.37343,1789909464.39932,1770126565.33717,1875536937.95191,2023465780.19276,2048978220.19732,2172287303.60876,2270144181.51427,2382229953.86031,2490922132.26917,2611017882.33862,2645682245.76991,2686753906.36013,2398720801.35823
694,"SLE","Sierra Leone",6310218803.29786,6458632666.14554,5230658673.75963,5302556660.06222,5199295502.33258,4783364689.55327,4867256363.07905,4581203714.74737,4662978855.31093,4570685186.84161,4874760434.78869,4565434697.56727,5771500035.79611,6309006815.85458,6725271606.79612,7028251526.85736,7325118846.67514,7915387555.91783,8342682751.63205,8608651750.50585,9068910393.91386,9641616169.59815,11105384072.3379,13405949704.0196,14016828315.5528,11129533989.2603,11803480029.5034,12300546132.4661,12724442955.5114,13437073268.8475,13146496931.4186
702,"SGP","Singapore",114000301088.513,121625214091.924,129700750771.344,144568055667.576,160611709516.01,172177210136.48,185041223073.927,200436498374.251,196036159933.239,207257286240.935,225991576497.097,223575690645.398,232327806419.777,242865683793.632,266714102265.841,286341682873.251,312127162974.3,340287690790.739,346645100377.235,347064481123.747,397477814728.4,422669445139.563,441527302937.109,462885297182.75,481113732816.376,495491916194.634,511987012822.097,535130768667.215,553846804627.491,561297248687.528,531037593858.902
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1436948445.26522,1482930709.60638,1551145566.6831,1572714969.70513,1593266074.73041,1618445807.01364,1624919590.2417,1633044188.1929,1538327625.27772,1436798002.00939,NA,NA
703,"SVK","Slovakia",NA,NA,62020648953.4512,63199864303.2454,67121750639.5136,71044007446.2658,75747046396.7016,80235694078.075,83506178262.7232,83417733309.2916,84390824731.3494,87136718811.0339,91066100350.1459,96073900019.7475,101145525904.2,107844862606.007,117004318305.712,129678259800.019,136907675419.486,129438631691.621,137038305261.972,140940084800.185,143613354965.947,144570588301.447,148389550137.895,155534358098.206,158851482566.939,163600379913.754,169571995594.402,173830945726.192,165566457022.858
705,"SVN","Slovenia",NA,NA,NA,NA,NA,42743103189.7556,44112167267.6683,46339740603.9353,47859390043.9144,50411571738.2745,52262871956.5387,53943938765.5783,55834996434.7709,57487857659.8042,59993864199.3903,62272414748.5536,65850834859.6213,70447328991.0078,72919918591.5486,67415603899.1685,68321500046.5894,68909972073.9005,67091135563.7047,66400578063.7812,68238651529.0566,69746781415.028,71972995813.7254,75438769514.6355,78775065367.2742,81335673551.6626,77895775314.5934
90,"SLB","Solomon Islands",722912155.550348,766286884.883369,863639055.164149,898178191.484888,970951348.476956,1068946107.34045,1086135351.92798,1076175228.89595,1090151530.56992,1084850174.76256,929986326.329103,855927992.171612,831991567.465612,886290302.704727,945247805.168499,997618774.65948,1046134212.65419,1092721884.90077,1156177507.44352,1185736582.24825,1287908166.89936,1381565452.82955,1407268996.13801,1482291213.16957,1497873986.30032,1519079409.5298,1608399222.52669,1694345445.46434,1761174658.06633,1782380081.2958,1705430098.51611
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14214252484.8156,10824112195.5353,9431143899.35105,10219345778.8922,11630517591.2346,12301512371.824,12425519339.8045,12850562280.2058,13300290382.4672,22952178453.9612
710,"ZAF","South Africa",378914243351.642,375056063223.399,367040901787.52,371568424401.132,383458617880.994,395345817466.482,412345683509.64,423066680007.28,425182017236.716,435386369682.961,453672612341.576,465921748227.389,483162634371.789,497411482822.195,520066351165.662,547510545374.547,578191928488.732,609185767416.399,628625169995.131,618956353305.859,637770960300.042,658716430999.129,673296162798.926,690028922405.377,702773698665.01,711162938824.492,714001104272.819,724100740041.47,729799815251.963,730913368015.083,680044688713.057
410,"KOR","South Korea",542570624549.052,601049190991.003,638306083382.99,682205419129.481,745436763166.872,817107268226.502,881582778617.493,935981306155.872,887970630220.554,989793711154.328,1079477269584.2,1131857819988.08,1219295451465.64,1257670229835.22,1323036273738.77,1380039856716,1452689661910.11,1536939102172.75,1583246844825.55,1595797226566.06,1704388433877.57,1767206529267.27,1809664213833.72,1866934813500.06,1926722538277.21,1980846164069.89,2039219357482.86,2103651261121.49,2164812897274.32,2208960970715.09,2187804288646.73
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35144617246.3177,15462408402.2081,18446961772.2969,18018538299.5228,16584712154.8197,12650541381.8831,10982175726.2516,10835487621.4946,10993495949.3295,17992131837.6703
724,"ESP","Spain",1070558378398.64,1097814800580.42,1108015866402.98,1096586772895.41,1122720578385.82,1153679530908.98,1184373456934.88,1228225835056.49,1282182254748.16,1339758537546.96,1410042199157.1,1465498437519.32,1505521525651.77,1550414594279.47,1598830867453.38,1657220693140.08,1725211935879.96,1787400443011.53,1803257279933.43,1735396526250.81,1738225400134.26,1724069753884.88,1673046921517.68,1649032102052.6,1671853188290.09,1735971644688.39,1788594176239.12,1841780549395.31,1883934958796.44,1923218608937.71,1715070841861.54
144,"LKA","Sri Lanka",67194691693.7025,70285638940.6092,73378200905.3073,78441343180.9328,82833994647.5996,87389934954.3312,90710723823.2684,96521108252.8509,101056078247.482,105402035818.128,111726192918.683,109999567245.349,114360693342.258,121154026245.802,127750937215.529,135724828841.204,146132604897.676,156064983955.675,165350988064.641,171202614111,184926159796.233,200468709813.114,218800715813.452,226230603158.4,237453226027.88,249344131584.215,260531291492.816,269853543169.891,278683152393.769,284967949435.578,274797226353.498
275,"PSE","State of Palestine",NA,NA,NA,NA,9349729655.32047,10015291266.3224,10136992155.5942,11623807619.7475,13289987855.5689,14390455917.7118,13159182133.0313,11933978298.8154,10443520864.3834,11907270701.6332,14517968320.0872,16157141481.9561,15996126502.3702,16602104806.7129,17835505431.0491,19368197963.4789,20487168883.6089,22454102732.97,23823007352.7557,24942347997.2934,24902972347.8654,25829686575.9526,28119389833.301,28518507331.4937,28868451483.4524,29261838253.3247,25909177323.6241
729,"SDN","Sudan",41098531829.2246,44185405823.4705,47091860570.9364,49243369569.1137,49738870261.3053,52721756229.9013,55842422755.7029,61743144317.1784,64403350223.7962,66402491835.8449,70616306162.8693,75206620579.239,80040356075.832,86231150827.1657,89579771394.4653,96289061700.2559,105979889441.74,118190796956.683,127411999599.871,131542502415.646,136106128851.007,136083249698.047,137019753668.94,146332812945.549,156639211400.749,162920205714.544,168744217205.102,176631511784.439,181608005084.292,179199111992.416,176399731919.213
740,"SUR","Suriname",5627354270.80741,5779292784.97973,5802409958.75026,5413648579.20111,5597712605.6839,5597712605.6839,5653689759.14296,5975949996.71492,6113396921.39264,6027809363.17783,6154393279.02281,6412877799.81084,6592438435.20212,7007761996.11579,7603421784.96717,7945575817.90295,8405906216.33397,8835573087.73866,9201666799.59885,9478977305.88815,9968929069.96445,10552048395.4423,10835935435.4776,11153801233.2005,11182299546.0998,10800860588.8323,10269913345.4989,10430862509.8543,10947009830.0286,11067259205.6964,9462506620.87045
752,"SWE","Sweden",292342589047.893,288992416447.247,285644171233.113,279743858473.285,290737716123.949,302178806162.26,306951588675.273,316376618833.072,330018260897.139,344034744145.196,360432640290.285,365657106430.004,373690304416.503,382321842642.945,398902591003.098,410306431198.75,429438090953.82,444207419292.345,442206001645.583,423015187266.165,448193503870.461,462514779856.249,459793784274.097,465255103186.95,477620645295.275,499062380984.548,509395932462.041,522476835542.435,532665253199.002,543245028479.227,528059509288.604
756,"CHE","Switzerland",378279917978.058,374815567735.6,374651649959.019,374179649807.356,378930824842.285,380752976519.292,382633553112.703,391316151711.763,403311288487.415,410351225770.872,426668469804.642,433391985204.885,433368120637.621,433165103391.495,445386978569.679,458225874794.251,476623678527.377,495668236880.128,509326431830.756,498734310157.196,515033454406.668,524924393704.964,531313740128.351,540992511400.501,554229760464.812,563417608022.354,574940548707.09,584052319305.968,601088571184.345,608367706939.274,593810526018.962
760,"SYR","Syria",60165728466.3399,67343640448.5086,76206693580.5767,82042099240.9142,86626369203.3891,91552344399.893,94311268278.9117,93843014862.0377,98748103364.5424,94919456456.0921,97178765396.5931,101354400066.078,107017282499.193,104025588167.539,110698834045.554,117641407940.975,123957666537.622,131927432258.808,139457498090.666,147082509117.139,150744326488.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",336982861030.819,369162219151.481,399542113830.636,427747401971.694,460080692940.929,491201664111.801,521782079760.896,556678518074.891,578292371713.697,612406559358.745,651618754138.447,646306007471.565,679737851692.904,702966889291.22,748411466854.271,789113195982.986,837219425260.159,900963759704.772,918862801414.533,900246508789.553,983366147944.05,1021047555808.73,1037256041776.8,1062103727258.26,1104507803484.24,1129671169061.68,1119287754589.59,1122493237592.15,1160714835616.63,1202093456408.23,2171545039694.98
762,"TJK","Tajikistan",21625907160.7851,20090467947.8189,14264232030.9071,11924897999.9647,9384894962.90865,8219636163.18866,6846957052.54561,6962032088.8226,7331915640.10673,7603163577.7151,8236075585.78988,9025160495.19604,9999878167.94802,11099864674.2291,12243150618.1285,13063441527.9226,13977882854.356,15068157733.5905,16258541934.0985,16892625256.2195,17990645743.4502,19321953636.3316,20771100055.3391,22308161406.8841,23802808375.1079,25230976702.4474,26971913999.0354,28886920271.4198,31082326035.0369,33382418049.1539,34884626700.0278
834,"TZA","Tanzania",34116432207.7579,34823320661.1923,35026801031.6384,35449154481.6325,36004877322.6786,37290219711.4392,38984824076.3519,40359147577.4525,41855871245.4403,43891683796.3581,45875932293.4154,48660972193.5007,52112589832.0703,55589953426.0565,59761320500.9934,64229267614.3385,68424865572.2764,73056226685.3248,77210508276.6666,81278811220.217,86429062134.7592,93060034122.7453,97247878561.0909,103842826690.531,110834005400.461,117662077028.613,125742068577.319,134274523119.768,141585727441.522,149785482733.526,152786971515.46
764,"THA","Thailand",401679490190.937,436056266618.516,471304386649.875,510196028341.09,550996530578.624,595739186408.526,629410034380.547,612078756062.469,565352447846.544,591202101640.778,617541615794.353,638811286780.735,678092023109.768,726841708472.143,772555270354.95,804907091740.389,844893353918.06,890814589326.528,906187366438.26,899929071266.833,967544256907.657,975672906627.678,1046338906857.69,1074459218555.59,1085036935014.56,1119042505228.28,1157483380202.26,1205839343826.68,1256359014076.69,1284833557809.87,1206622908849.65
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2059073485.37287,2395684418.21447,2235157049.14051,2186379762.83927,2195125359.09258,2261378249.0434,2168522355.91279,2390336697.91606,2661304438.32745,2927158786.18069,3204064396.4792,3390063710.54842,3594198803.99163,3670367939.12838,3833683486.63665,3945245018.47158,4077998487.99095,3910653344.65354,3869438881.00639,4593934229.65796,4194144875.897
768,"TGO","Togo",6745350432.35331,6698135172.03327,6431503388.29572,5460614732.30356,6278746657.50538,6771366592.10626,7369698874.2068,8429268307.43824,8235405540.84397,8439787836.13705,8373663819.31401,8442615811.88942,8765682855.09189,9354751769.13201,9263200056.28643,8830951409.58908,9064983287.33531,8958458820.46941,9322374067.24574,9838638843.54465,10438722924.5096,11106613195.747,11833375211.0785,12556671701.6531,13300100571.3425,14063907851.3159,14845731642.3475,15491186678.2794,16262061139.0691,17149956903.1462,17450561476.2333
776,"TON","Tonga",357971873.430969,380935581.441159,381895446.402415,396170909.693704,415791358.464142,446470672.810282,454531840.182429,460092808.242001,471405382.046928,488898674.647148,493181378.455238,511670381.865146,536476227.545405,548858342.940062,535627011.523159,536061050.946483,535264274.872485,536715351.116588,562210240.863443,532980317.423143,537262761.948422,573894820.679488,578618564.54676,580425636.088487,592142691.076439,599081941.73131,638447619.124322,659659610.60098,661638651.466195,666495277.773404,NA
780,"TTO","Trinidad and Tobago",12309922817.1895,12693057823.2783,13974165548.9511,13880662343.7736,14375810638.86,14923516537.8958,15988231462.249,17191002872.4664,18587696902.4879,20079325683.0392,21465072151.8191,22359848832.19,24134485120.4873,27619743592.0219,29815527434.7109,31666755011.5898,35849318571.8773,37553670353.1378,38827392114.6828,37122198179.1558,38355852242.0422,38242950099.8415,38728621938.3116,39591911892.1715,39230617892.1445,39812714360.0583,37582478505.365,36459762017.8677,36483843608.4991,36029099008.711,33207344471.517
788,"TUN","Tunisia",44776008266.1243,46524307792.9948,50155869111.893,51254196823.1014,52883266053.1723,54126905896.498,57994858347.3397,61150325786.0814,64075612183.6345,67955156314.8925,71155825763.4479,73857094130.826,74833896407.8645,78352885289.9931,83238807157.4262,86140966143.9836,90658284344.1122,96741020988.0467,100840694124.069,103909730322.771,107558171434.58,105495532929.769,109808770687.692,112907197608.721,116150821180.04,117504977815.36,118973012838.524,121254981527.712,124484719987.032,125783421463.742,114965656933.631
792,"TUR","Turkey",681003078590.509,685908200997.455,720448034016.13,775571423748.613,739366606775.355,797615881250.547,856477257076.237,921378222805.483,943529539715.799,912740581874.789,976023074296.955,919901683550.057,979214387209.344,1035648530177.5,1137100001409.4,1239351500966.41,1325461495593.74,1392311251253.93,1403658930084.4,1335958298911.15,1448540898468.99,1610779080942.57,1687911119825.11,1831144168517.56,1921597474636.28,2038516821336.51,2106258451913.1,2264269908091.15,2331268901303.35,2352635791982.39,2393963386561.78
795,"TKM","Turkmenistan",26553870092.73,25330994481.5667,21539961242.8807,21863060698.9858,18080781703.1233,16778958019.229,17903146891.1557,15862188104.8054,16988403514.7911,19791490009.3185,20873899290.7111,21780629270.4636,21836644676.4873,22550447154.1205,23678061390.8425,26764268169.0701,29701193836.2995,32985937808.9547,37834870666.871,40142797821.0059,43835935215.7434,50279817660.8398,55860877401.8627,61558686953.4951,67899231691.5735,72312681690.0883,76796067930.5985,81787812382.0508,86858656701.7867,92330752073.9993,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,792935224.728617,785225520.65038,793634320.255013,862770159.665212,960391172.185811,1030030870.06468,1004380845.71015,1060736216.79613,1117215662.76006,817801817.19498
798,"TUV","Tuvalu",23261951.3593581,24101513.5626385,24773672.6205463,25792041.7548958,28444363.0184833,27020882.7009869,25410070.2922403,27951896.6225726,32284781.6054786,31779914.9765773,31471459.1809372,31985736.7009474,34508187.667232,33357844.6246258,32906786.1495942,31662998.4940949,32340250.5048381,34394039.0938992,37139804.9703798,35493452.6081513,34524684.405764,37119543.8754042,35695731.4088098,37329462.1053158,37832667.9887272,41291668.6948969,42544756.5251391,44286546.3948485,45393710.0547197,49822364.6942046,52014548.7407496
800,"UGA","Uganda",15753650617.5165,16628623416.9255,17197049111.4102,18628925725.3515,19821854271.6793,22105974866.7179,24111454236.0763,25341138851.4317,26584188988.7851,28725265846.2538,29627787081.8369,31163591163.4089,33885009652.4195,36078473978.1136,38534419888.858,40974637120.4715,45393646997.0823,49212353943.744,53498135753.542,57136820737.6689,60357972793.1197,66026585660.3549,68560326573.1798,71019520921.6057,74645995920.0918,78518525581.4342,82272496518.3221,85406362066.3514,90669630880.979,96838182190.2088,99605411950.4746
804,"UKR","Ukraine",817378929809.697,748632098802.37,676022282170.54,579850629760.719,446867422292.055,392349596672.181,353114637101.946,342521197893.762,336013295191.495,335341268616.671,355126403461.98,387811153846.208,408168682273.909,447009700052.71,501137074232.501,516157656318.29,554559362360.238,596669940716.969,610417364786.612,520328538486.905,540279976967.155,569808989081.022,571169018981.252,571016528904.44,533599921139.49,481451410067.453,492212174635.362,504350302211.014,521524920445.803,538325757854.713,516683352052.86
784,"ARE","United Arab Emirates",203786719170.895,205539451950.377,212414633287.448,215093587422.125,229926760733.412,245304001440.764,259527718622.889,280784073361.401,281603946987.625,289776695160.962,321225302763.824,325719517888.413,333645761679.146,363008393112.784,397735361027.497,417045974393.031,458072120496.52,472658924089.944,487745423091.289,462173311455.226,469581071326.846,502124315090.223,524642713103.428,551154723743.606,574767865887.385,604115150923.572,622606900074.837,637384703409.743,644968661241.023,655789431869.825,NA
826,"GBR","United Kingdom",1744047052401.84,1724808091698.17,1731725988290.84,1774843037569.06,1843103662860.07,1889764966777.27,1936850555822.79,2033214584832.49,2108601526520.3,2178084198176.42,2254452565881.85,2316006688029.22,2366466553304.6,2445077773273.12,2500979052767.96,2574900284130.18,2644262957426.98,2706682790498.11,2699137095867.32,2588095963368.1,2641774392354.46,2675475730486.89,2713745629083.1,2773071184631.19,2852456688491.83,2919862222802.09,2970153518156.93,3021843380304.75,3059694706821.33,3101637452325.61,2797979690593.28
840,"USA","United States of America",10170374637494.3,10161206609762.8,10519943038031.2,10810975432446.6,11246661669582.8,11550207758064.7,11984588149944.6,12510200717954,13071882530002.9,13693891243418.1,14258153451878.6,14406599828280.1,14656511769330,15072407409365.9,15651091129991.4,16193576913632.8,16650298077386.6,16958750990148.9,16933403330133.4,16504578096124.8,16924050063009.2,17184172159193.7,17568024281509.5,17889014275544,18336356371436.3,18895325843387,19215160876031.4,19657248466455.2,20238107581361.8,20674747990404.1,19953533541431.2
858,"URY","Uruguay",34411212184.2178,35628959087.489,38454901478.4848,39476858215.6713,42351303527.4804,41738226494.2822,44066367139.517,47833020600.8436,49994542231.771,49025041992.6726,48078892687.1007,46230677574.0132,42656118252.6399,42999621111.7939,45151391095.3424,48519744533.0914,50508363799.6715,53812373893.5871,57674027693.407,60121421699.2389,64812942531.2416,68158672844.9449,70570248494.2376,73842971037.4088,76234590698.07,76517223783.9927,77810210426.862,79076769218.66,79454682779.5513,79733129453.3458,75061787659.9949
860,"UZB","Uzbekistan",70077011216.3911,69732232318.3809,61922222300.5381,60498011184.2093,57352114607.3804,56835945572.3576,57802156649.189,60807868793.3477,63422607151.5892,66149779260.8896,68686623295.0618,71546623188.4722,74389519812.8161,77538150997.4587,83313968334.3796,89104295129.6281,95743829039.5108,104813647043.533,114277440003.117,123477840507.107,132858659444.856,143201581015.138,153763682822.26,165425947543.396,177302537277.273,190507507343.333,202117435361.16,211134957472.626,222634306516.262,235543478398.582,239424757008.848
548,"VUT","Vanuatu",418603643.277339,431779772.632973,442943066.147345,446200682.048336,486722245.694809,491608669.546295,503050052.222946,527733775.960537,533944433.918117,535745392.302405,567487283.825475,548206435.240748,519708917.277608,541995777.283168,563607277.89462,593508484.01022,643749925.995422,662236234.116493,699341273.769244,720581988.83099,729666234.798794,752562242.493157,760163346.262136,763725536.007528,787601476.940401,790528034.314869,827593346.944437,879860867.111963,905378858.336392,934935763.584407,848591374.918495
862,"VEN","Venezuela",311020993612.082,344990143895.142,365623782790.491,367474030693.93,359028186438.878,374147021676.402,373578449825.204,399763858414.243,399700323984.607,372903626205.344,386973770156.929,402488026707.285,365772169946.138,334791476138.11,394210723690.648,435112667657.352,479538295870.006,525240988317.992,559477146155.394,539287481852.117,526379012786.235,549198367276.728,580943402530.852,588044114519.526,570025866207.965,533946955359.62,439212272344.097,368348163243.541,297853886161.553,194734438652.949,238823109481.739
704,"VNM","Viet Nam",113762338443.979,120543533891.737,130965785041.446,141538300120.819,154048843508.85,168745842883.477,184506734132.551,199547878349.082,211050726925.773,221125416737.654,236133898430.638,250757418833.471,266607346391.338,285000756492.526,306479583748.597,329610357167.482,352610418945.751,377749794575.41,399137123683.052,420682136674.609,447703552450.321,475641609540.691,500600271140.23,527742232095.62,559320504637.703,596679136398.068,633737753821.404,676909526449.601,724806213667.817,775669017734.007,798208684067.002
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",39970781514.6482,42947301511.7118,46437123916.845,48406675119.7591,51687359250.331,54754453736.6334,57318335447.2539,60678764751.0231,64124841111.8266,66027237797.6599,70166284355.4773,73268822282.6247,75929969488.4324,78164954323.6984,80899410486.3089,85467978606.9549,88449827851.5746,92054680087.2068,96536691043.6445,99848401524.3524,106551685271.317,93144841387.7163,91061733960.0953,97037735277.6712,97690895263.0634,70261816257.3589,63136028623.6322,59605181907.7182,60414619889.7738,62043238043.0032,103265002457.531
894,"ZMB","Zambia",17602159796.417,17595799540.4461,17291229944.5914,18466562230.3804,16873739624.6112,17362684728.8697,18442391350.4631,19145785539.2297,19071931409.4308,19958812408.2677,20736671783.489,21839213306.6671,22823291376.9763,24408363024.9918,26124855554.05,28015145342.9829,30229376829.1591,32754266255.9164,35300548789.7578,38555382377.3563,42525901758.0453,44892299080.9795,48303033348.0076,50745829681.768,53129864884.5198,54681456235.742,56746599390.2726,58735190955.7239,61104790715.9637,61985790146.8522,60116181622.7125
716,"ZWE","Zimbabwe",37503774210.9606,39578401390.635,36010182874.2406,36388815048.2271,39749394481.1143,39812208720.6901,43937030943.6033,45114804435.1918,46416462099.1356,46036858517.0739,44628503654.6634,45270982459.1435,41244570580.3166,34235025002.9615,32246812897.6569,30405170429.027,29352696916.4108,28280346956.1728,23283507643.2169,26082082797.4774,31213816870.1662,35644278867.3424,41584550772.0134,42411872399.7628,43419972632.9541,44192792873.6731,44526832606.1327,46619326510.2852,48249678732.5399,44341454755.2042,40794138374.7878
