"code","iso","country","FGA.raw.1999","FGA.raw.2000","FGA.raw.2001","FGA.raw.2002","FGA.raw.2003","FGA.raw.2004","FGA.raw.2005","FGA.raw.2006","FGA.raw.2007","FGA.raw.2008","FGA.raw.2009","FGA.raw.2010","FGA.raw.2011","FGA.raw.2012","FGA.raw.2013","FGA.raw.2014","FGA.raw.2015","FGA.raw.2016","FGA.raw.2017","FGA.raw.2018","FGA.raw.2019"
364,"IRN","Iran",-0.0531103000580331,-0.0553335578374086,-0.0443859607052762,-0.0280775840582138,-0.0154182667267524,-0.0161159997286908,-0.0157067853074668,-0.0191622126958313,-0.023269912817465,-0.022727671849432,-0.019710018819502,-0.0195646142663175,-0.0195753782240541,-0.0149846122763263,-0.0114522696383015,-0.0166663430903305,-0.0188498072921724,-0.0206557059602901,-0.0201021198952892,-0.0167299219084668,-0.0198269170219337
368,"IRQ","Iraq",-0.0648810151504212,-0.065516228459808,-0.0571295406762937,-0.0414744764784156,-0.0268241175387032,-0.0117306848021083,-0.00143926639265501,0.0144586468230841,0.0279601331950479,0.0350647332406269,0.0224563693805426,-0.00626723657148331,-0.00962058321357762,-0.0120799662528084,-0.015249403839926,-0.0159330443994985,-0.0156288033066251,-0.00874512573791497,0.00336569511576523,0.0210566865529691,0.0214866445670467
372,"IRL","Ireland",0.195140433422727,0.17972226294843,0.161051503283308,0.143929573083603,0.123852840862776,0.106376807702054,0.0987915244181334,0.0938931114931543,0.0933505647210171,0.078103170406016,0.0603077463382413,0.0548718883498245,0.0577169579535672,0.0474614656136083,0.0440777211835002,0.0367730800793307,0.0361674061189867,0.0323159922157994,0.0261395253998047,0.0139641906033805,-0.00859659614242825
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",-9999,-9999,-9999,-9999,-9999,0.132004629796785,0.11408680609299,0.0959569054741771,0.0741552339802622,0.065588351596769,0.0602960535040917,0.0599063234845065,0.0823469283755036,0.0956148803264145,0.111570668140798,0.105564453048874,0.120213493847328,0.137164260149031,0.134966964665989,0.132992076810178,0.118384849709779
380,"ITA","Italy",0.113171791468006,0.125028895157776,0.132704483635924,0.123295920680555,0.102457022052071,0.080357491904504,0.0535345888848944,0.0508702378315491,0.0447553441053057,0.0455197928117939,0.0536780428086558,0.0563073284480358,0.0650624576214649,0.0717937231158443,0.0722209717758246,0.067878263605966,0.0605007953743844,0.0540363241922912,0.0471281233701659,0.0397021776318669,0.0331006301952281
388,"JAM","Jamaica",1.04310702362714,0.83158834526416,0.642550018338904,0.464643960424214,0.374699255316624,0.313855394905306,0.27982989603928,0.256823466991306,0.230242022755994,0.203297242460098,0.177255059662083,0.152972989335054,0.126578907422757,0.0996224975612272,0.0857793705896108,0.0747037622223521,0.0675956262986734,0.0629464721525619,0.0601875845323152,0.0592226319203792,0.0599247486744778
392,"JPN","Japan",0.0932658005939266,0.0604918332809976,0.0343408741798739,0.00483962255569059,-0.00636980069525761,-0.0216541372098626,-0.0093898848012639,0.00108099839431341,0.0148049245019355,0.028973990943062,0.0411089264130946,0.0490661981542992,0.0587480385620145,0.0635271040218717,0.0688233304617853,0.0718504799431754,0.0757844389416451,0.0799468451131455,0.0819518397660015,0.0811778248343924,0.0772160069457863
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",2.43181816814257,2.3408049523742,2.0870309930124,1.73647054801089,1.37196065463521,0.986252902582295,0.607181443184895,0.506788291033807,0.426076626620893,0.349569432612913,0.271584329373184,0.219802758341531,0.174931536469692,0.138972884192794,0.108348939390972,0.0888971688962834,0.0802163262179589,0.0714032118509527,0.0653459031965726,0.0617478939768363,0.0597303564410896
398,"KAZ","Kazakhstan",0.716498623788691,0.631353441480517,0.539098260487299,0.451298719752622,0.420002274938121,0.404344160067075,0.403640115569275,0.394975401090228,0.376713206637942,0.363384100264714,0.333272773324909,0.308278654527302,0.281332116689348,0.246874680793876,0.208616298663644,0.169549418785009,0.136233645322436,0.0969497253355394,0.0578921176887444,0.0387081504426754,0.0215754499492573
404,"KEN","Kenya",0.260537149974184,0.27547628441777,0.277890252732155,0.269908978800837,0.252472824974242,0.224079874203219,0.215230188104528,0.200431116766922,0.195156235341805,0.186279129010239,0.177626919836972,0.167670137861776,0.1466421394227,0.126241291408524,0.107768276566993,0.0911848725224713,0.0769052293358297,0.0647038162620805,0.0560780626122022,0.05091826675075,0.0504108800929362
296,"KIR","Kiribati",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
689,"XKX","Kosovo",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
414,"KWT","Kuwait",-9999,-9999,-0.0128780642780911,-0.0110805166499746,-0.00215535021552238,0.0123774571636919,0.0295055914596591,0.0488094693040235,0.0639280297839924,0.071538969542575,0.0766708551003696,0.0782622509654982,0.0711258096181939,0.0628081873378592,0.0542802394891313,0.0460311400645945,0.0381171018561548,0.0322952109797765,0.028583197756503,0.0274105321357765,0.0289128056832046
417,"KGZ","Kyrgyzstan",0.921216540706677,0.744132800623614,0.611279980439712,0.490500258322218,0.430518913165539,0.371216922185594,0.319356756590162,0.283101359411324,0.253441108109865,0.222247401879242,0.193019663315491,0.166614653699754,0.141360011329283,0.114631294938252,0.0955894398656629,0.085837507324612,0.0748910483509435,0.0675328285409675,0.0619998958162582,0.0581071112125777,0.0560479703478547
418,"LAO","Laos",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
428,"LVA","Latvia",-9999,-9999,-9999,-9999,-9999,0.389994909590794,0.368331440883895,0.344864335660199,0.317399681952782,0.284895117955959,0.240023754911156,0.19600729308872,0.152981925469033,0.111675563931881,0.0789309229255524,0.0576864211902519,0.0491361891918274,0.0439731892287956,0.0392922880499178,0.036250619026569,0.0286148489186504
422,"LBN","Lebanon",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
426,"LSO","Lesotho",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
430,"LBR","Liberia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.353183080133991,0.263351934860889,0.19550147709277,0.147749080729767,0.115281852676967,0.0944958122711388,0.0816380049972627,0.0715378615730513,0.0647322058125688,0.0608406108351778,0.0593668011795745
434,"LBY","Libya",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0787909307548273,0.070563445717821,0.0635164543843056,0.0588916500026853,0.0545801113247697,0.0487422425471813,0.0450100198425105,0.0418561974522751,0.0417106669720548,0.042289628306051,0.0435829615828809,0.0413743835347193
438,"LIE","Liechtenstein",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
440,"LTU","Lithuania",-9999,-9999,-9999,-9999,-9999,0.345657340328361,0.316501850401964,0.294328248135727,0.270922532768367,0.250403620026167,0.224670262748007,0.201510490354878,0.17430800028783,0.152849439043862,0.141695335177116,0.135969603572762,0.141704843699859,0.152531671452937,0.152353652641546,0.127928049299182,0.100686001558296
442,"LUX","Luxembourg",0.522756475002517,0.515537111398761,0.470391316396961,0.393893394729725,0.321893923927258,0.260462617271347,0.217382054246323,0.187850320464137,0.159957511667169,0.136700145268446,0.118537772015338,0.103047311247783,0.0901055819590517,0.07868415174321,0.0689727759454402,0.061791756602019,0.0534653299800969,0.0448332308469599,0.0392569022693774,0.0307483177318273,0.0198152901882651
446,"MAC","Macao",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
450,"MDG","Madagascar",1.0207195661853,0.843699015921142,0.675313500482688,0.484899895807738,0.383176640721786,0.310736401690204,0.264316594084619,0.227876816011096,0.19328135646115,0.163280651244775,0.140108228698483,0.127036387819115,0.122226964139175,0.0976617939545588,0.0828097440718416,0.0736906399703632,0.0694241218365457,0.0646924904898374,0.061024493230516,0.0579003769273025,0.0551754686722123
454,"MWI","Malawi",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
458,"MYS","Malaysia",-0.0324562935327741,-0.0476683238078881,-0.036690991857436,-0.0114452080615769,0.020152143524643,0.052652947453234,0.0839429629734691,0.111774074722707,0.126107924109516,0.121370043918002,0.0896432430173384,0.0529672535452519,0.0335023757107451,0.0318559617899872,0.033384579177627,0.0360160902107951,0.0528958210649153,0.0743366552306746,0.0847628580786255,0.0973873634551907,0.0849443242921517
462,"MDV","Maldives",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
466,"MLI","Mali",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
470,"MLT","Malta",0.991595648177241,0.731067716362411,0.501488148014346,0.425967956996603,0.350630341789419,0.287035108878534,0.244984313910248,0.213190161800561,0.184627344714107,0.160225766748159,0.139774291894385,0.120151702322092,0.11033886515112,0.109096141643721,0.107039790400322,0.102895350147222,0.100282755769549,0.0961803720258068,0.0898159357133865,0.0776459104214231,0.0608027389265573
584,"MHL","Marshall Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
478,"MRT","Mauritania",-9999,-9999,-9999,-9999,-9999,-9999,0.670454360925522,0.536228704809919,0.462969413632299,0.404354110489366,0.344723309184788,0.276981638205816,0.213179749067082,0.161701580439943,0.127497174220382,0.103193846821289,0.0870833132534541,0.0768198189221572,0.0710514979762698,0.0686791574099135,0.0676077199879119
480,"MUS","Mauritius",0.011629563894094,0.0240925844930355,-0.0972368335327922,-0.17978694011328,-0.228280899212624,-0.245322922669773,-0.239044850878543,-0.211763711310419,-0.165380239834717,-0.0952376067221146,0.00208550473407598,0.147429673917171,0.136350108044752,0.117623465430181,0.0983683633173731,0.0882008951664419,0.0815951788435181,0.0772496096767095,0.0714292071162825,0.0670360906760348,0.0633849056614393
484,"MEX","Mexico",0.108262150093268,0.117611422520509,0.111309218220428,0.0875029998696701,0.098888070107529,0.100534649749914,0.106234756851804,0.164335762033028,0.211657890749789,0.233184476443056,0.260302209039404,0.280822112064414,0.166727292663078,0.0650424063819086,-0.0095852269640907,-0.0610299320240067,-0.0928404657571577,-0.0758636016582318,-0.05401298787984,-0.0234180180722325,0.0184494921490999
583,"FSM","Micronesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
498,"MDA","Moldova",-9999,-9999,-9999,-9999,-9999,0.284175449814686,0.288607353650625,0.291112038129263,0.289089537511938,0.271179463095056,0.240713384046994,0.204540995255468,0.172779478240278,0.144746814701579,0.119638932349259,0.102869089680834,0.100117999246249,0.0953594720767572,0.088624206825789,0.0827341477776087,0.0762128745513149
492,"MCO","Monaco",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
496,"MNG","Mongolia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.412760376947817,0.25921082657902,0.163425063176083,0.0989593372719861
499,"MNE","Montenegro",-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.213236380650044,0.19756754095802,0.169562770692744,0.143457618102116,0.127593995723879,0.126658403092735,0.140504272410779,0.153078517483538,0.165917682343535,0.174204526047947,0.165140376650085,0.150989484788675,0.131228487426565,0.106421571098773
504,"MAR","Morocco",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.137842217614516
508,"MOZ","Mozambique",1.28738411367928,1.19051433187464,1.17356553231887,1.03434527068549,0.952812117510975,0.871100443628339,0.762975767277262,0.634784259316788,0.488279654463339,0.338740721508002,0.19034423551446,0.104874428549906,0.092622944879255,0.070450457481634,0.0632636453884841,0.0685708723688641,0.0735800758558207,0.0769814201277299,0.0778344054821603,0.0733442677335701,0.0660668647348455
104,"MMR","Myanmar",0.0593165728964695,0.0799832549750847,0.0787891221238399,0.0769130141654664,0.0828608426621766,0.101041950828205,0.0876050205927665,0.0820572403177531,0.0740757583737537,0.063770064151109,0.0506164941560101,0.0573640697376911,0.0463529849467428,0.0354075561914675,0.0334128952159589,0.049800498660602,0.0404251583417681,0.0388928074294286,0.0373564058046068,0.035996020147455,0.0347972337942986
516,"NAM","Namibia",0.999198163802022,1.0001636206048,0.903052425892542,0.724047796926642,0.473995803809452,0.224842905275968,0.20842938274786,0.203765086329528,0.198739658408106,0.182628719568153,0.161139178200627,0.133609982467788,0.104633199979058,0.0709398648806314,0.0375609960713232,0.00890088427605162,0.0203865254664319,0.0334956091447463,0.0452973395422411,0.0504133401975195,0.0529066146397446
520,"NRU","Nauru",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
524,"NPL","Nepal",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
528,"NLD","Netherlands",0.0231781416648602,0.0185524783298392,-0.0154113518263024,-0.0539361568980449,-0.0749933739995277,-0.0895335158863517,-0.0965086865169289,-0.0881616872516402,-0.0719607176366981,-0.0412533591215459,-0.00798021490038303,0.0353382411337275,0.039481976707882,0.0306741565903972,0.025630183738077,0.00552636488233937,-0.00674113038374835,-0.018507368719796,-0.0290681042231324,-0.0303003665776092,-0.0257048349602548
540,"NCL","New Caledonia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
554,"NZL","New Zealand",-0.0170038242341864,-0.00915012386975023,-0.00460195546220077,-0.00484171533947064,0.00675170625964672,0.00600181454719229,0.0181956498889235,0.0350211741180502,0.0459858509967448,0.0603516547873182,0.0728140556821284,0.0834010930698614,0.0840849012409515,0.0801424690974988,0.0757467734225186,0.074315776019193,0.0704945049995491,0.066527370703241,0.064740537854364,0.0652508557900178,0.0611992490819362
558,"NIC","Nicaragua",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
562,"NER","Niger",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
566,"NGA","Nigeria",-0.00911671109987855,0.0985864557008611,0.189909095287024,0.265178857619813,0.313612150152659,0.316925406263467,0.254887689186799,0.21237417278409,0.176305967205281,0.155044025545604,0.146408378449064,0.138561316408509,0.124292604508196,0.106109136157193,0.0905474605828778,0.0782965976601824,0.0706021039002984,0.0634429302334816,0.0579254809093113,0.054763095843424,0.0529162687551263
570,"NIU","Niue",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
408,"PRK","North Korea",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
807,"MKD","North Macedonia",1.06029751456024,0.842470789994786,0.637088172400663,0.455140834457227,0.350550457828341,0.283392374087731,0.248529416584712,0.223710589026979,0.195874069643761,0.172346237439703,0.154861947228992,0.142490972589125,0.0992361100364318,0.0283759768751108,-0.000447017692410068,-0.0148065529934911,-0.0124948795924478,-0.00636149554302279,0.00532446640263062,0.0232475227576341,0.0471699313257714
578,"NOR","Norway",-0.0398587816910836,-0.0124427035629791,0.0138371093746654,0.00275625221133113,-0.00018338083926206,0.00152802851676581,0.00119096215671233,-0.002011507637105,-0.00115559225255379,0.00121968282239626,-0.0239428874962518,-0.0583015502380888,-0.0719620181473476,-0.101970515882554,-0.120029549704319,-0.125307789959345,-0.120934652420881,-0.101933700670241,-0.0800806971535082,-0.0423091027458564,-0.023249332054149
512,"OMN","Oman",0.878052454253401,0.611875556691535,0.479826207612429,0.388978654847676,0.377703990087505,0.39844952738039,0.448945607092644,0.485831107981972,0.493696118820035,0.471457579930261,0.420608209767236,0.288756089983647,0.21410111952172,0.163452645154878,0.126395261248547,0.101131649605089,0.0861350133491943,0.0726423972032315,0.0621055952801695,0.0554661967794949,0.0567631227660299
586,"PAK","Pakistan",-0.138638150579033,-0.113649023063501,-0.0803630359048184,-0.0424674239893503,-0.00983766900769456,0.0127542068808442,0.0164116862499315,0.0221784743495719,0.02622779802621,0.0258528891251408,0.0281542589517696,0.0328465263701365,0.0333639336637304,0.0328329155894771,0.0306380502873884,0.0272789637179289,0.0228753343689012,0.0195574346974752,0.0172509669446463,0.0165687784448385,0.0173274732568967
585,"PLW","Palau",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
591,"PAN","Panama",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
598,"PNG","Papua New Guinea",0.836999962977576,0.350303326288772,0.170859739042866,0.0610037005495605,0.0569016477410169,0.107248217637986,0.19990200451179,0.313096149919986,0.414559816538804,0.496098019079961,0.568290288700453,0.309830717196414,0.216517380450668,0.155670540427266,0.114145362300965,0.0875066595703962,0.0745147925181155,0.0635889729655645,0.056918971558134,0.0544835088098057,0.0546318328470177
600,"PRY","Paraguay",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
604,"PER","Peru",1.126209632092,0.890671523353798,0.681240524831799,0.486890764061277,0.372448233202722,0.306763611658279,0.278910233453763,0.258378426399213,0.241934662353476,0.221439445515244,0.19789349545719,0.172978700836026,0.142876064441185,0.117755332698117,0.0961491865433968,0.080621725619666,0.0730344985046554,0.0658017719117447,0.0607757064323386,0.0576961206405024,0.055838828185826
608,"PHL","Philippines",0.0189911353984935,-0.0278815144206375,-0.0496668642943349,-0.0523063245373731,-0.0440970022981544,-0.0261583132563955,-0.0015706775399742,0.0230193572048647,0.0421712825524392,0.0511540043699363,0.0554227796139974,0.0531007928797222,0.0445488348507004,0.0362563871480881,0.0283954256631211,0.0219849503217855,0.0172468627633804,0.0141001804915828,0.0125900492203246,0.0128866235983507,0.0151609089490934
616,"POL","Poland",0.0887235456931221,0.0558496160417348,0.0225538381631269,0.00598794566800942,-0.0168503670453827,-0.0319279154315091,-0.0329674618045765,-0.0292114048528513,-0.0188358899415709,-0.00202160978617161,0.00597007521555981,0.00850805351443795,0.0140853444602145,0.0222468643619222,0.0307010414309465,0.038343044164074,0.0633845001481204,0.0817214196903828,0.096565760055926,0.118767468809448,0.11514489956284
620,"PRT","Portugal",0.0455180793473724,0.0494792587555044,0.0494694324577329,0.0582144016328858,0.0589598573974104,0.0617501839853694,0.0646052789836593,0.0676947325411439,0.0694288858386205,0.0734661093730178,0.12516070075175,0.192029124242177,0.244542213794962,0.282721729286627,0.30294702098373,0.302445058149755,0.281035393520975,0.241913760030109,0.18541080127214,0.113446800094741,0.0913733971681017
634,"QAT","Qatar",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
178,"COG","Republic of Congo",1.0274814316405,0.849377630394668,0.70239525569394,0.576462046192696,0.511207465133358,0.455211822178891,0.430201669438155,0.408600585807504,0.371650853520876,0.328891734651787,0.268142329449669,0.216737841019893,0.171948533761699,0.137917043956395,0.107782629228167,0.0853638703837782,0.0777363620121103,0.0691220815395055,0.0634420063282164,0.0604067740576433,0.0586803896638406
642,"ROU","Romania",-0.0593070517592628,-0.0598204366465652,-0.0676275774005289,-0.100944080161376,-0.118364316668346,-0.113790121620677,-0.0910256355675232,-0.0623894232765365,-0.0219604853521544,0.0225149495631936,0.0352827463419132,0.0656931431007319,0.0743482685875501,0.0544345196188005,0.0367461591532281,0.0289232356997229,0.0334358769957066,0.0447183491862388,0.0649375206564722,0.0855506991277226,0.0692373835909319
643,"RUS","Russia",0.0518716869061417,0.0413543577210878,0.0421801876581542,0.0384392811297485,0.0366776875860002,0.0369589456447919,0.0397098785644439,0.0387339156989823,0.0402305658295863,0.0402955154992721,0.0317808157618975,0.0306346604318319,0.0285803941698319,0.0605303839531177,0.0858641737835573,0.092353030945461,0.0921975117945093,0.0882255278221693,0.0983173128208845,0.107431287534149,0.0870898975875396
646,"RWA","Rwanda",0.705599172846187,0.610163971830659,0.575109761134457,0.610459609511679,0.71358685387205,0.687410285409928,0.718297003659512,0.714289822987008,0.673248305225816,0.598309055945634,0.49590678538943,0.351246527245179,0.241989490491498,0.169655929937983,0.119037607882042,0.0906988710628891,0.0817650946364976,0.0709316961981377,0.0644705677591397,0.0614732768829822,0.0604645904838155
652,"BLM","Saint Barthelemy",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
659,"KNA","Saint Kitts and Nevis",1.31253376426718,1.06490184177442,0.85891643183174,0.658170976854611,0.53693665250594,0.456435358836144,0.399362943110571,0.351657898473619,0.310428540867336,0.268299996006089,0.227407836092361,0.19284189760323,0.15933195872139,0.129007082779278,0.101290684701955,0.0836691684778827,0.0765365953339854,0.0687433097835013,0.0634544989201959,0.060294677451473,0.0582606385382112
662,"LCA","Saint Lucia",0.134457034676846,0.125861294069915,0.107018742978313,0.0831508404506949,0.0583030152132451,0.0349752910410823,0.0155612866634103,0.00105249949019726,-0.00802302182668668,-0.0112191607645551,-0.00838683299493947,-0.00531717869664028,-0.00122469685958471,0.00204490858606121,0.00428921024484064,0.00563067638544368,0.00632085348300526,0.00668970504642119,0.00668452884290982,0.00625322782958593,0.00523063382045175
670,"VCT","Saint Vincent and the Grenadines",1.46693517294734,1.28209603485644,1.07549682652126,0.866816233775303,0.71240388526235,0.570441992338686,0.432243348640549,0.34766813592668,0.279598124095674,0.225438551636628,0.178846339062177,0.159003526539043,0.136579064990104,0.114971553815067,0.0938545726445534,0.0834646143883002,0.0761092962253647,0.0694381962010859,0.0643030582163575,0.0606387108009081,0.0579826335631861
882,"WSM","Samoa",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
674,"SMR","San Marino",-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0603307898834773,0.0535814166566151,0.0542443846375606,0.0622125396092565,0.0650816094399158,0.0671710678270512,0.0683551299070952,0.0640314663720298,0.056910420269257,0.0474353807307593,0.0407149262473339,0.0359476442717068,0.0331118357882663,0.0332354393143
678,"STP","Sao Tome and Principe",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
682,"SAU","Saudi Arabia",0.034132885018977,0.0685404095836917,0.109373726643682,0.154057488416424,0.185808777468806,0.186034773610578,0.177640858173313,0.16692656472096,0.152130613665072,0.134812468661363,0.116700400554932,0.0984766642727246,0.0826081296626808,0.0784723115331705,0.0800442902157235,0.0709570820521683,0.0659660879189377,0.0597413296160354,0.055247792611143,0.0520200246233331,0.0499387971114884
686,"SEN","Senegal",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
688,"SRB","Serbia",-9999,-9999,-9999,-9999,-9999,0.283722358518486,0.236832900848653,0.213929652906117,0.198276991815379,0.170026526281178,0.143812998526264,0.127661134634182,0.112423743261837,0.102263036549236,0.0892960260849884,0.078832246496094,0.0703661500044823,0.0644739242644046,0.0603090050228154,0.0568221846782129,0.0545673465525547
690,"SYC","Seychelles",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
694,"SLE","Sierra Leone",0.60601086912942,0.3964201854925,0.341308301364812,0.333018594031776,0.413600644004047,0.535158044190297,0.677468824399973,0.793968576702164,0.808437037064157,0.753580073493942,0.615541128060709,0.394679448496045,0.254161430486739,0.174092441328363,0.121452680813371,0.0911125767151715,0.0820125563760721,0.0708661145498493,0.0642903235299077,0.0613499832852875,0.0604848650245482
702,"SGP","Singapore",0.0752369334589262,0.0863021834346334,0.115170999323779,0.135568263148371,0.148467584317786,0.144420448168329,0.136264437253209,0.127562067852408,0.113355751569994,0.0965926201324641,0.0795082981822965,0.0608030074824499,0.0504865911702035,0.0393623731071748,0.0396802691145874,0.0372478061223078,0.0344160230899677,0.0363517275954086,0.0407030640335353,0.0474415422287935,0.0477159118493129
534,"SXM","Sint Maarten",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
703,"SVK","Slovakia",-9999,-9999,0.271826451828442,0.300945603058963,0.253830048081554,0.191229145685681,0.147506614514681,0.152138030535364,0.150451766581455,0.145758160581413,0.184624062899446,0.220872732775968,0.234446713606429,0.235200453260486,0.221933332376568,0.19857786311099,0.172029311463929,0.128125287457525,0.082196170238459,0.0253300404638463,0.0154185133678642
705,"SVN","Slovenia",-9999,-9999,-9999,-9999,-9999,0.00593295838937236,0.0279713047200951,0.0479287947581362,0.0623086348826043,0.0809771922957947,0.0880025651298884,0.0917451403900431,0.0807160800974083,0.0637887292649126,0.0524986840314488,0.0463975852478224,0.0449709056457213,0.0434669941439103,0.039258522144316,0.0329929672191898,0.0162112039898736
90,"SLB","Solomon Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
706,"SOM","Somalia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
