"code","iso","country","FTD.raw.1950","FTD.raw.1951","FTD.raw.1952","FTD.raw.1953","FTD.raw.1954","FTD.raw.1955","FTD.raw.1956","FTD.raw.1957","FTD.raw.1958","FTD.raw.1959","FTD.raw.1960","FTD.raw.1961","FTD.raw.1962","FTD.raw.1963","FTD.raw.1964","FTD.raw.1965","FTD.raw.1966","FTD.raw.1967","FTD.raw.1968","FTD.raw.1969","FTD.raw.1970","FTD.raw.1971","FTD.raw.1972","FTD.raw.1973","FTD.raw.1974","FTD.raw.1975","FTD.raw.1976","FTD.raw.1977","FTD.raw.1978","FTD.raw.1979","FTD.raw.1980","FTD.raw.1981","FTD.raw.1982","FTD.raw.1983","FTD.raw.1984","FTD.raw.1985","FTD.raw.1986","FTD.raw.1987","FTD.raw.1988","FTD.raw.1989","FTD.raw.1990","FTD.raw.1991","FTD.raw.1992","FTD.raw.1993","FTD.raw.1994","FTD.raw.1995","FTD.raw.1996","FTD.raw.1997","FTD.raw.1998","FTD.raw.1999","FTD.raw.2000","FTD.raw.2001","FTD.raw.2002","FTD.raw.2003","FTD.raw.2004","FTD.raw.2005","FTD.raw.2006","FTD.raw.2007","FTD.raw.2008","FTD.raw.2009","FTD.raw.2010","FTD.raw.2011","FTD.raw.2012","FTD.raw.2013","FTD.raw.2014","FTD.raw.2015","FTD.raw.2016","FTD.raw.2017","FTD.raw.2018"
116,"KHM","Cambodia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.485240604213237,0.495638187877015,0.456820373727932,0.444142628461179,0.458201813874678,0.471314600599831,0.482458810366458,0.456422882192359,0.515326551592077,0.514347390615513,0.564185211503671,0.575699680434474,0.592523958611338,0.58692561287256,0.613007012688135,0.616164118043007,0.617406633881212,0.572121096004525,0.612907722310794,0.613735026092054,0.600858607942527,0.607022314528314,0.609636908505257,0.64694859097078,0.622113245751171,0.62262341736131,0.621854610409834,0.902578010861161
120,"CMR","Cameroon",-9999,0.00474471659973322,0.00931782950019133,0.0357903754468773,0.0810618083335731,0.110180789081637,0.114043635845147,0.101937342585068,0.0913192695433299,0.144952018942462,0.147098487275126,0.144614695454624,0.189609454672727,0.249073315084835,0.26467528798373,0.320029255766388,0.393448173675445,0.391965584197028,0.392489152169172,0.382908009672936,0.39892882141359,0.351157936575502,0.273013446374116,0.245529662842519,0.262253399328757,0.277531158496541,0.277557057617368,0.240980763298402,0.277243956324912,0.27783477392116,0.268584056592063,0.265903719841035,0.256441570708834,0.257331360756231,0.250338857311801,0.255946131348935,0.254740873976692,0.244386722533628,0.222964037445702,0.186923970676679,0.165174934381758,0.165573238146929,0.17091719522062,0.166103910720682,0.15799378696292,0.15991892384543,0.148335852671459,0.144179810289735,0.150622025666785,0.143870242020132,0.148323194760973,0.113398488891358,0.120670111124104,0.0974700802767914,0.100871443097649,0.092541815206322,0.0660724053332706,0.109265536862767,0.120075855561247,0.0757582163797757,0.0655499463714654,0.0636490013816556,0.062729740934157,0.0618852583701982,0.059812750402667,0.0574378700436066,0.0968926131114032,0.0941021090794422,0.0904177065518411
124,"CAN","Canada",0.168843344737904,0.204826624169483,0.26959208061235,0.284726800696059,0.353112862631062,0.397768517200629,0.427215179099044,0.470632494388612,0.457087239178559,0.503645613038932,0.561504368870161,0.54602080238302,0.551011849842479,0.541761031670859,0.531481790154273,0.527281613599143,0.51983872405322,0.500805202607205,0.471502654079193,0.465536306696841,0.42811130516185,0.440010075487616,0.428799501166735,0.438956240966304,0.410006293713624,0.413317856694202,0.419219244447604,0.421283653628722,0.390181492266987,0.439008054883649,0.39529805470019,0.341165220892207,0.34706989004421,0.317565680935226,0.310937368345833,0.30087830244766,0.299572461551245,0.307193962720773,0.289320882033571,0.301206450121625,0.285769544923109,0.295607454634998,0.311462176253314,0.275267223898467,0.257564009398646,0.250269726014781,0.231578428406563,0.240296759442963,0.21734586044862,0.223177458997691,0.253602363163729,0.250272441169734,0.249959168641387,0.245986048998227,0.213597835217074,0.215208387236198,0.211501799072255,0.201703393439421,0.215372758329242,0.215635698033183,0.180892249517636,0.19338008684261,0.194833552699937,0.19373532834478,0.213280114532159,0.249009072482507,0.285496856193538,0.322325531322889,0.264577863202604
136,"CYM","Cayman Islands",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.611750193920263,0.902921684178087,0.8260998675775,-9999,-9999,0.937039950915346,0.897209860058563,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
140,"CAF","Central African Republic",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
148,"TCD","Chad",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
152,"CHL","Chile",0.0223740663018937,0.0245553653693611,0.044920745225532,0.039072506043343,0.0353520770169055,0.0282990089691959,0.0280412740281904,0.0333595665462899,0.0406067377802023,0.0363077173431753,0.0214281349542352,0.0271102259584168,0.0211723860736919,0.431401798393285,0.436680380671442,0.00508803295309018,0.019791820335876,0.00491807063978099,0.0229675940882967,0.0342148887916406,0.245574471922514,0.0324254326491403,0.0521638501118301,0.0518144198383655,0.0187090157738844,0.0529065041727764,0.0107276147781974,0.0428580427398383,0.0312409930546077,0.0160303193438851,0.0077387775306192,0.0120390669836791,0.00801324847028104,0.015720060800793,0.00954121781334773,0.00798695261221678,0.00698033054790872,0.00620948423137227,0.00726389481328482,0.00859310788658487,0.0121324440551451,0.0119788183111349,0.0150581751519132,0.0157788307776363,0.0143209452279036,0.0161195462014268,0.0151693254390163,0.0168876253254014,0.023239760341818,0.0135108469123947,0.0130892694592246,0.0126916768471704,0.0108025185725857,0.00948417754693258,0.00830431375174126,0.00767998015318326,0.00840795766693901,0.0094941917123954,0.00834035498797572,0.00814737222419909,0.0084765848927305,0.00673083952834081,0.0111952912998862,0.0141546042473078,0.0117010584952104,0.00977567635908339,0.0109925671241457,0.00202309042197472,0.00197880395930608
156,"CHN","China",0.0511243205437824,0.0580449281343503,0.0631372508366922,0.0660648612655455,0.0687560709425392,0.0733620614420715,0.0793268217565623,0.0853931863565627,0.0888091809588398,0.0972563487497908,0.101825949654128,0.125505246712393,0.127892555767364,0.144102857173386,0.149711318563681,0.15626824440257,0.154730951734302,0.178126334733865,0.190939651243414,0.183272287793705,0.184286489421614,0.212980901301121,0.223107790368033,0.232868880639545,0.263079178652341,0.264902814451049,0.290542393789609,0.298712043447544,0.292054449443251,0.279944955155383,0.301678066882235,0.306247321485859,0.314519521053482,0.322651699045188,0.319803911213196,0.320577404844255,0.371236508444512,0.367849955629898,0.394687465805299,0.432942588372138,0.427205647241688,0.459636995934909,0.462795801080908,0.486440212931784,0.487118674895639,0.489486319583678,0.479097761705855,0.437031298624118,0.451355442384537,0.463571771129049,0.460053633198585,0.450194325032867,0.443085964903724,0.415600320136014,0.424735708133027,0.42469236233668,0.432239045779398,0.420930917968515,0.417427134331463,0.424956522321488,0.423678953130169,0.428125093606477,0.406237906773058,0.411836914638298,0.478431240211445,0.495341150331113,0.51510955378182,0.517726929134367,0.511002313740837
170,"COL","Colombia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
174,"COM","Comoros",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
184,"COK","Cook Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
188,"CRI","Costa Rica",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
384,"CIV","Cote d'Ivoire",0.046276427158896,0.0583561973184023,0.0967195142062287,0.142125647337153,0.195708263746115,0.197441871918153,0.210282233688243,0.198482371490482,0.211357558289201,0.262061585764981,0.25123330008565,0.293343675062887,0.288294096732756,0.278762704660651,0.271835701758483,0.277420368284089,0.311304410097336,0.253697765862737,0.253128985590567,0.244644743928041,0.156351549136761,0.11682918611144,0.139477625439918,0.141947481594071,0.119442755818069,0.102506906249613,0.0996454119838003,0.123870497729863,0.117563709963577,0.110163132328533,0.115510419966562,0.0969482833693471,0.0789575891415608,0.107880053624791,0.122890419339913,0.134289362562218,0.164859858157831,0.141197946655514,0.157555560767341,0.13566692551739,0.133324720899627,0.161627438269721,0.193424635727684,0.264265967321499,0.247816767249801,0.259827095840734,0.269386351932093,0.24919108979056,0.229923364238495,0.207197895054194,0.189803006850785,0.183081363912525,0.18689564707491,0.0998864722284029,0.0983196175670047,0.188563981337942,0.0891409788655376,0.0889107641217801,0.0777482808764459,0.0857896224084924,0.0850916207902277,0.0129306982743535,0.0297794855638011,0.0302331124412079,0.0425414768880002,0.0879766572215336,0.0348623203254166,0.0274628464098911,0.126104698966367
191,"HRV","Croatia",0.17685477696278,0.204505422521912,0.187422833557099,0.162322534841088,0.192759995633607,0.230120096471058,0.210752312443929,0.20287289038801,0.188973651680911,0.246818422894714,0.191615991552148,0.207739312648846,0.210587388606914,0.203345541315032,0.203636635725567,0.246325686053476,0.240348664002543,0.224345680458858,0.223966628546603,0.236351153503799,0.241993268042315,0.231471234574765,0.229984162898118,0.221076189517167,0.235587348402345,0.236940407287262,0.215845686473027,0.187198809304011,0.20095256739724,0.221708161584969,0.272051345659822,0.245079417090241,0.268738914031456,0.246379159336064,0.277196208578352,0.280940261114191,0.295367688273547,0.278882861673316,0.257865281464004,0.267310323398616,0.174916286034912,0.160610509716801,0.23179600871157,0.226711648300001,0.35563720352086,0.345403151413008,0.309333054419536,0.28637461155208,0.277814137736963,0.238968948150317,0.224571497033112,0.230012260893863,0.194884471222141,0.218187402670735,0.232376927919491,0.249246323411493,0.283410797227556,0.272192423411597,0.273674945426987,0.238258330956933,0.236336561640557,0.177197113719101,0.186136420893519,0.178168938334551,0.18953127419896,0.173083023607144,0.167513495262284,0.147756641710782,0.143967036624713
192,"CUB","Cuba",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0401369862352667,0.0734556725848473,0.048828870356699,0.115183066260333,0.219483700047746,0.53139559526907,0.437847128261065,0.351256541130228,0.411251906822769,0.423536908450508,0.400709630844895,0.277745602707835,0.429659123350717,0.474462094455214,0.440047339412471,0.475801071989278,0.183418407130771,0.326670588555621,0.250891607829453,0.239989116975463,0.241579280440622,0.220248292035132,0.460495500511533,0.262521121360453,0.185295466837539,0.244654818914252,0.318835178162718,0.383787994988249,0.17927835178688,0.264580501160128,0.320539333887415,0.20596690113587,0.117072254556716,0.0829785576706687,0.00758022019099197,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0831973353396572,0.0610873220448008,-9999,-9999,-9999,-9999,-9999,-9999
531,"CUW","Curacao",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.027090231493037,0.0239201520413479,0.0226732507944623,0.486573670580849,0.555723480469417,0.39880914537096,0.337149982884728,0.383026636385181,0.379424159260518
196,"CYP","Cyprus",0.318619373451732,0.318212361604468,0.318216437307698,0.319052041819319,0.319297016644848,0.318361371685474,0.351626714816598,0.372234225880247,0.394922495076681,0.432829431621934,0.454819566071086,0.504703611275903,0.470809784312783,0.485417912861164,0.498887068741893,0.445386187576996,0.453059994510206,0.459493899947004,0.430990972942329,0.437762890577811,0.446171701467707,0.461172513285637,0.46102645812574,0.455820407318772,0.552468720190745,0.555451656645359,0.529962101305991,0.510695276994418,0.514230269333066,0.506344361467671,0.5078997062443,0.506389339770573,0.497666769586316,0.547524272385661,0.538609340244957,0.537770755911036,0.521839205534939,0.532235442614237,0.0141218780796319,0.0151791324636408,0.0192818852147225,0.0154510357310347,0.0152562870668507,0.0434251559954308,0.0687929505707047,0.0436667416204989,0.0282867735176768,0.0340390153603526,0.00876212441928868,0.00846794590354016,0.00613727035486922,0.00681982452827854,0.00406862355336866,0.00517630977620395,0.00335966687649738,0.00483507928432602,0.00787629018651259,0.00547171049225754,0.0046177408933971,0.00378533563091369,0.00333695279980561,0.0149242574017977,0.0394178239469216,0.173926356721778,0.172712352585898,0.207284694312376,0.190349284031717,0.214944390813001,0.183146092618271
203,"CZE","Czech Republic",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
180,"COD","Dem. Rep. Congo",-9999,-9999,-9999,-9999,0.0204562343210878,0.00418636503881659,0.00932163102563707,0.00912397291706429,0.00648555005473195,0.0167730289922741,-9999,0.0101340229648332,0.00900311287367766,0.0224866437706477,0.0139242733498678,0.0175289481568766,0.0206210210886934,0.0169350433939992,0.00404390388039681,-9999,0.0153050529612279,0.0200418016068026,-9999,-9999,-9999,-9999,-9999,0.076879842700678,0.0724699163384117,0.044092902113563,0.0150387693367768,0.0140476736663282,0.013064166303079,0.0120880714259234,0.0111192171680589,0.00552235056155368,0.0087866644797156,0.00825443531878792,0.00731289864818134,0.0063777976575471,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
208,"DNK","Denmark",0.262472791785548,0.282254702533995,0.366242194858874,0.380623822620305,0.326944591649018,0.351917111809685,0.337061644389794,0.339472475476168,0.350059147906943,0.366925375496588,0.503034748519069,0.457300636829618,0.570021177380665,0.537711997922477,0.455658312721695,0.449263822914758,0.477996759078417,0.512266998691017,0.534849573981191,0.442741976686048,0.479946681256073,0.525061295032873,0.529929470169243,0.460644488122876,0.586526266906494,0.459827532945642,0.504257830219527,0.555016311970363,0.509156530081079,0.473485902774681,0.506311955016611,0.486010027875128,0.504157505451079,0.491312675194038,0.529520634529668,0.511528307791599,0.564447945754388,0.516290501801107,0.539418839528445,0.586476049908101,0.544584299062341,0.585924168731536,0.612722749054032,0.53532141229444,0.549939012345195,0.534249785103335,0.48767208911131,0.521734644521917,0.436221053795841,0.409557741461459,0.411899759626596,0.414501441739733,0.422206734638551,0.268654819479617,0.272127531381,0.215279888932409,0.278991313394465,0.234569198895553,0.310509376406171,0.365104028387677,0.369558308613701,0.318045436814246,0.264185716181938,0.275184937821686,0.219928030151321,0.205082162057885,0.167147398574539,0.270172316472839,0.204949503969171
262,"DJI","Djibouti",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
212,"DMA","Dominica",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.886104763694677,0.825400470508966,0.718928243366326,0.841191563222934,0.886164249219388,0.905616736924709,0.909907595359816,0.916656705823305,0.922695588533965,0.920512182694478,0.924098216482901,0.921185228851721,0.84127384859962,0.80308810884343,0.466054618600961,0.442059928822056,0.304493907381075
214,"DOM","Dominican Republic",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
218,"ECU","Ecuador",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
818,"EGY","Egypt",0.384460843514749,0.385484263824935,0.378734889789638,0.350609341621953,0.372520360391649,0.384831807521081,0.359551050597912,0.457726721514963,0.478797346436101,0.43241832922152,0.434780370933647,0.522332439532879,0.457928926498273,0.553856574486489,0.671324274592337,0.684292938716032,0.710918965324592,0.672350710897147,0.686728757389704,0.554262485772549,0.58040993040557,0.536178240966591,0.53201313045282,0.494053212911563,0.445634972434253,0.623655867951698,0.539197535416702,0.532242533358903,0.532997325296246,0.484956756340799,0.522198442941803,0.505479733902033,0.487184085877996,0.457604102915,0.400559341389497,0.360548194102865,0.525363177030537,0.402653716464921,0.435882118656126,0.403095367173856,0.416919613738791,0.404884022234196,0.413117428046016,0.43544666321228,0.450198175301882,0.42081563186863,0.449670062292162,0.435215468454549,0.444577589928606,0.442946773569912,0.487111110683866,0.486528861923345,0.489392728291834,0.518575723903037,0.517087452051352,0.512338221763475,0.512466119466754,0.412264516753143,0.431488771117897,0.440440409761167,0.4515718621376,0.489239383131677,0.520477340690678,0.517156145947318,0.511638210007384,0.512320833010553,0.509088721404585,0.499717505332081,0.415313291036769
222,"SLV","El Salvador",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0439304180926901,0.405639088769709,0.249034144325904,0.14385712987247,0.0898158233137163,0.0209132035479253,0.105541634293217,0.142216867797744,0.243096584816744,0.0650221269183001,5.42988744742217e-06,6.92656316751173e-06,7.04722147351031e-06,7.37936107793861e-06,-9999,0.00570110635003722,0.00581698371298265,0.00220500432468004,-9999,-9999,-9999,-9999,0.0373683748684354,0.065833549147315,0.190579836347067,0.151268972561287,0.286942316059262,0.337947191618724,0.279254088544572,0.0976971162402399,0.0808751737397915,-9999,-9999,-9999,-9999,-9999,0.25631926343719,0.345295540005923,0.332738016418727,0.28560048284085
226,"GNQ","Equatorial Guinea",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.155650928630455,0.264437402354384,0.260955881413137,0.324773241369181,0.273614477554077,0.310286386357791,0.246608831942375,0.239631613997458,0.233972906925352,0.229346074770394,0.226811209591473,0.226703962924111,0.222395550390607,0.218192357494547,0.214334150096954,0.210816043580107,0.207638840205079,0.204807168226655,0.194656043100351,0.184849193407547,0.175376543177183,0.305898108331697,0.25434811422375,0.206897244293263,0.203611418017801,0.227830645645712,0.0948988849572153,0.192652403551645,0.231704081772128,0.133271115878809,0.160743208035576,0.231129297732256,0.281039435035512
232,"ERI","Eritrea",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
233,"EST","Estonia",0.0428430502552083,0.0369039054140074,0.0345627290393047,0.0292731358661214,0.0274413725246473,0.0214571009184626,0.108247861090734,0.34552779404115,0.478411698384271,0.540585625666497,0.660996572217103,0.691982410741021,0.635645460594275,0.670046403170876,0.666993516772254,0.696760731652014,0.645669813004641,0.533581042854503,0.613153345450322,0.657086849907901,0.597849426500892,0.589689353830916,0.600363999785503,0.603324701330968,0.52837159149515,0.479120966384921,0.335118011549023,0.310791834966449,0.241715258963284,0.406131699003094,0.482163492170285,0.332315588059437,0.428191487697401,0.15881340647773,0.195774959409522,0.165185257804977,0.164410140894581,0.109662525040077,0.0781424483555168,0.0849004280810002,0.106067733023545,0.0451138584003438,0.00836782498865459,0.143161316887916,0.00640688649649148,0.0114649838434328,0.00722703526312811,0.0044743090939182,0.0040617707474294,0.00402233371263701,0.0423920503483434,0.0284109607981327,0.022106889008498,0.0439377786859383,0.0379412182403459,0.0318371356442494,0.0416738279781821,0.022740271706526,0.0261972788328859,0.0344409820558322,0.0429741330779291,0.0408106942502852,0.0311536127577698,0.097853999887604,0.0930741854325496,0.0968678108757587,0.0855046513077321,0.118298267004353,0.0529024981365566
748,"SWZ","Eswatini",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
231,"ETH","Ethiopia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
234,"FRO","Faeroe Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
