"code","iso","country","GPC.raw.1990","GPC.raw.1991","GPC.raw.1992","GPC.raw.1993","GPC.raw.1994","GPC.raw.1995","GPC.raw.1996","GPC.raw.1997","GPC.raw.1998","GPC.raw.1999","GPC.raw.2000","GPC.raw.2001","GPC.raw.2002","GPC.raw.2003","GPC.raw.2004","GPC.raw.2005","GPC.raw.2006","GPC.raw.2007","GPC.raw.2008","GPC.raw.2009","GPC.raw.2010","GPC.raw.2011","GPC.raw.2012","GPC.raw.2013","GPC.raw.2014","GPC.raw.2015","GPC.raw.2016","GPC.raw.2017","GPC.raw.2018","GPC.raw.2019","GPC.raw.2020"
462,"MDV","Maldives",NA,NA,NA,NA,NA,10598.0005064283,11208.8389852468,11935.6408731567,12609.8947345305,13140.124173955,13358.5871568241,12521.9470563895,13072.4829991438,14452.5688219298,14901.9826820649,12607.7239564051,15516.967459966,16330.7997827872,17448.983653208,15732.1697109771,16305.7988792689,17015.8154722578,16709.1293205249,17133.76821327,17568.4099061804,17284.6478941089,17584.1475352396,18058.5810797008,18795.5303498427,19531.0425624222,13049.0466602078
466,"MLI","Mali",1414.88647455469,1547.08412771329,1460.948094124,1468.00727615134,1483.06795267914,1457.57199562414,1520.45692817006,1553.33384062797,1628.01433845951,1675.17042322216,1627.73231771184,1823.84068813723,1824.60114979137,1930.20736877087,1899.08202862696,1958.81873128221,1983.70555095442,1985.62342755127,2012.28126172917,2041.33021755957,2082.96193463428,2085.4208491547,2007.80692981945,1995.15925159507,2075.40068139937,2139.73629713506,2198.56038119009,2246.79742084484,2283.70241285673,2321.91717305646,2216.77326231685
470,"MLT","Malta",16106.9176735948,16659.5502712998,17262.0346650571,17856.2692032419,18689.7274339036,19737.0459518612,20348.54774136,21256.7867841618,22201.5589892621,23112.0378114774,27482.8690658281,26956.792009295,27442.9510776725,28373.7573337025,28223.362553865,28992.9245490962,29612.6017959764,30918.4982683604,31893.3586848944,31294.9023128029,32867.940034491,32881.8338401189,33929.3399168817,35287.4650790984,37230.2783945938,39845.1145672313,40536.7181783198,42644.0508459903,43313.4770253614,43950.5880527848,39222.1433509207
584,"MHL","Marshall Islands",3302.10843598568,3227.30466569188,3398.84754215934,3560.61769426686,3740.92147668849,4028.91647100073,3608.88390561772,3380.95175266169,3359.70775802429,3313.4589852412,3336.09316031373,3518.27438884303,3583.20861145866,3452.97579058704,3421.06383657102,3452.08548636008,3408.63653321015,3501.10727813525,3277.7352217225,3376.7647598801,3595.17477608312,3562.85716200904,3469.54232342984,3594.93877564458,3545.20737254595,3586.05642087459,3605.47768872129,3706.25315797356,3806.68972448112,4029.08632919678,NA
478,"MRT","Mauritania",4640.9323337176,4602.72063919683,4569.20765399639,4714.60133709483,4454.83890798459,4769.41847416713,4920.88076269788,4604.13398864515,4613.2635109275,4660.67060360078,4361.21351253338,4210.77835557635,4152.63783031276,4317.48620612866,4395.52347900033,4638.00598024501,5333.61153635898,5080.64586900461,4919.84042176482,4783.63713510309,4767.37736625119,4822.16903965836,4891.05738329133,4946.03479961312,5008.68825554444,5127.43228246615,5045.89672406524,5077.18598735595,5042.43119844403,5197.07225082809,4983.2206333331
480,"MUS","Mauritius",7989.52989598513,8254.31621126341,8676.97388561326,9010.48448114771,9252.71590821947,9566.82492083429,9998.61711434943,10435.7983653154,10953.6768847834,11097.6902028742,11890.5886483671,12191.9274175312,12303.1068475908,12938.1526777755,13413.9932626868,13571.8356011585,14165.9544855364,14909.1708552866,15655.6043211354,16131.7069751994,16797.8172363943,17454.7800781809,18014.9911490937,18579.3741551896,19240.2247080161,19897.4753965644,20646.9330000973,21415.1161096211,22208.1381171868,22870.2862495308,19469.5245883739
484,"MEX","Mexico",14949.0301460641,15293.1587095726,15550.5601249241,15575.1180606905,16067.1460497388,14808.8071185208,15559.9763718084,16368.0927691667,16954.3296103203,17165.8921814884,17756.5664680698,17438.2085202562,17193.5610804702,17205.9865610425,17635.2468516088,17788.5891204455,18319.4775627403,18462.840123233,18396.8109188438,17168.9773337976,17790.0119218899,18186.2245700593,18594.8944659843,18600.3711821448,18887.5674432127,19268.9143963283,19539.2612488443,19721.2609759241,19928.3956618582,19701.3376698419,17887.7507356971
583,"FSM","Micronesia",2995.50477415149,3137.36136511352,3179.2010448546,3354.78930859481,3269.85574955151,3450.24551549539,3316.51308020512,3110.84842325919,3207.41852567253,3264.68726049861,3434.09809300598,3516.22912634835,3540.18659017592,3600.04699838235,3498.25730331304,3586.13383148819,3609.1047711564,3574.44980822736,3518.44283994311,3576.86862929131,3659.63876623588,3756.90863055994,3649.44968018278,3468.16661703968,3340.20288328043,3448.30369231563,3437.38984001769,3490.13048688552,3460.90904773797,3466.41329281782,NA
498,"MDA","Moldova",NA,NA,NA,NA,NA,5696.15835872763,5372.13850162897,5480.85433270118,5124.35489581344,4959.53512792717,5074.37706419218,5395.96732756625,5830.3391258524,6232.66704790333,6710.46912061356,7231.32842221528,7599.52478276727,7845.66940111052,8473.74792177921,7975.38414539473,8550.17063904701,9052.86654300803,9000.65892487275,9817.29629671112,10314.4096500359,10360.8295911083,10942.5508739575,11651.3174546862,12363.1468378401,13022.0046061019,12324.7362793838
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",4983.77813124481,4481.20664192505,4020.04616859719,3858.77389468895,3911.27319268476,4128.91201543228,4187.38844425879,4314.84733066684,4421.24893905497,4517.56685671817,4528.9559464001,4619.94667899313,4791.73788861215,5074.41232280116,5551.460474901,5883.36005710788,6305.82320106747,6858.33057040857,7360.68460886903,7153.4374511594,7479.78090233711,8613.31362407679,9488.34296579571,10383.7837079284,10980.3239959288,11022.9785342492,10940.4186480461,11311.7611259291,11915.5567471637,12316.7913725436,11470.6738325698
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,12579.2731824202,13236.0057331154,12024.6896248925,12418.9935413167,12505.1653850314,12692.2889684277,12955.5795786056,13505.0460059253,14048.8404403415,15233.3762173836,16248.3359258705,17391.02696892,16348.0915019538,16764.3623723455,17287.4176362672,16802.398296999,17381.7399852869,17674.6184061448,18263.6006034136,18797.9056157308,19682.2833488194,20686.5759142605,21533.9492357479,18278.730791552
504,"MAR","Morocco",3850.42195933023,4054.24749244686,3899.57636472364,3805.01955932299,4139.94865822023,3856.71715753441,4272.30373543636,4149.39318552391,4393.41604690036,4387.07197951707,4418.48142747577,4687.75556316542,4780.17797715816,5009.3294124516,5191.69982231837,5302.66031701187,5639.66722745872,5771.57856503265,6041.11216692657,6220.11158961514,6374.73786488353,6619.39879387765,6724.27628056494,6930.4686324983,7016.28492207066,7234.85702888658,7215.23216667068,7425.62125713055,7564.21261955691,7657.85971751494,7028.27485219207
508,"MOZ","Mozambique",471.325102529694,481.896855502426,436.720371050912,464.01835796079,475.249723274044,469.189503972006,506.151820491004,548.347795240672,587.863720642787,640.252515963297,630.701613637083,687.149425739748,729.289976877036,756.594282288843,792.727274213916,821.345814204149,875.916597945717,917.795240453606,958.283424091558,991.322834728106,1027.20887652935,1073.4781338343,1120.12848093229,1165.40820547454,1217.08886738517,1262.61312778202,1273.78363325041,1283.65986980986,1289.73594800556,1281.50604143547,1229.08001865892
104,"MMR","Myanmar",619.645309375663,607.457512653592,658.107904053268,689.908619293475,733.066120786793,774.746265743921,814.44634034697,849.486752105387,887.804748033339,972.821941398638,1093.78820723887,1204.83343290294,1336.22299789089,1507.09530224356,1696.88158570422,1911.95597037831,2146.56793325412,2388.4486200793,2617.13817405883,2874.78028393755,3129.92025489038,3279.66548847766,3491.18469222435,3753.32136417978,4020.03667693096,4268.5006767951,4482.92679957998,4739.91544500094,5029.1880858737,5082.50316102148,4544.02156851419
516,"NAM","Namibia",5945.97079303931,6242.00083539294,6511.89845246324,6251.82486152211,6213.23102852963,6312.56511532423,6374.94960882409,6508.39785588721,6592.16068709076,6689.77124439324,6804.86674286238,6775.22161405119,6992.86531551369,7182.30734226893,7942.55725460312,8014.97385784403,8438.21691877921,8735.71373581277,8805.4106815201,8671.66410710467,9031.16059358873,9324.52887482151,9626.53918854184,9990.7458309337,10413.3142163298,10662.8299304666,10471.2792874759,10171.4214929004,10092.258820242,9845.21306790197,8893.81315720284
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4388.81561952717,4405.93574373914,4776.48812220973,3740.57468472285,4624.57616987581,4880.97909394508,5412.65486620502,5924.65885932549,6519.20564182169,8506.20943114377,10774.0910392561,11066.9524070712,11235.8347407567,10396.9969956587,10930.7045370347,11069.5471030699,19342.4584057211
524,"NPL","Nepal",1616.64939808458,1675.29074499485,1697.47744235828,1715.36721249478,1807.69720719149,1824.00282620124,1876.46428621239,1928.04670234491,1945.45103354964,1992.23373780127,2077.65205573805,2141.0670348476,2110.82349727443,2163.0182780212,2234.15476758436,2282.68505366778,2330.32508449412,2380.97083427413,2499.41558559284,2591.63145226935,2703.41491670115,2793.02473367277,2922.61960861781,3033.78078654994,3217.44850964835,3331.87176945858,3315.8144141419,3565.19780740052,3773.7159176144,3952.76034914913,3800.06570306644
528,"NLD","Netherlands",36461.4190196424,37057.5831275013,37405.9299673421,37613.2521936233,38494.2178517725,39498.1368221301,40691.8903167389,42235.4890688287,43933.5681069516,45839.1314634489,47422.2034047838,48160.7843668965,47958.3319661157,47806.8844286609,48586.7046242078,49467.435426706,51097.3626113331,52909.9697572206,53848.2522316972,51607.6057272318,52032.9865022429,52594.2290064164,51860.0559942119,51640.0766862304,52186.9973861206,52974.1162200949,53847.8265545448,55088.6338006744,56060.9136269404,56784.0372529824,54325.5088285114
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",28086.824130814,26466.6734593338,26479.0418976518,27852.0350173847,28891.0439543188,29815.7861879047,30409.0906623467,30627.8046248467,30599.323192519,32098.1462840979,32837.0978861822,33775.2326571939,34745.1653253582,35616.1147057703,36504.1974620149,37293.2137650567,37902.7517600146,38687.8461497116,37933.1514651725,37505.0482758472,37657.1432046717,38214.4745352226,38857.1158931413,39599.188295218,40432.2414789733,41086.1153021682,41672.1012399482,42285.319902666,42866.1272276587,42877.9429107087,42404.3668966261
558,"NIC","Nicaragua",3454.26764763956,3371.67858381283,3309.52433733577,3224.13909091513,3261.21900855363,3384.84140400122,3531.72704383946,3606.34230722075,3676.99335126438,3872.30656552322,3968.89293294194,4026.00183673831,3998.87751216131,4043.28903671795,4200.28312296682,4320.75032069297,4438.8960535786,4600.53606266194,4693.62809698984,4477.40950006342,4611.78569153691,4837.53709078479,5083.36301095928,5263.48483906415,5443.27808191084,5630.40573760445,5811.8830583032,6004.02858029106,5729.68822390272,5451.7078347038,5280.14058082508
562,"NER","Niger",1124.92232583551,1084.55698563477,1070.35281716523,1038.22295298256,1021.95257490407,1011.54113423542,977.903694506541,958.544199870923,1017.39891269833,979.480617602203,933.346375903929,965.417211590169,976.454450224602,961.523674608955,929.884061390285,961.539888157598,981.15818392191,974.682178226183,1011.10309831936,992.410102653194,1036.90430530082,1020.99681573934,1085.54282809398,1099.43224609808,1127.61407538703,1132.33120491778,1151.65787379293,1163.68778361139,1200.97246385835,1224.51026155853,1196.87755957473
566,"NGA","Nigeria",3259.64290040807,3189.08907136026,3253.69442114382,3108.67471825697,2977.09016501163,2901.76822713651,2949.20035671849,2961.19846923008,2962.89211246602,2906.72396750425,2977.04147454063,3075.00313052884,3458.07066646502,3619.14020790471,3854.00806390933,3997.43975061575,4130.40330626342,4288.27030694183,4458.62229484372,4690.37944900228,4932.33479996173,5056.89214708726,5131.3726452234,5329.12151659822,5516.38559753258,5514.77027265177,5284.89322799694,5190.35612668836,5155.07599367407,5135.4994687534,4916.72138086437
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",11378.160663809,10691.6480512506,10013.0535520781,9286.79630276584,9134.15849938755,9025.29657194663,9103.87809052709,9188.10895046089,9439.71046612548,9789.25933141322,10182.126070975,9831.06140591259,9948.26689783116,10147.111273571,10602.7150656807,11086.1567452985,11639.5430449541,12379.370695841,13044.7636415745,12987.1715790165,13412.3128319948,13714.575216367,13640.2240111418,14027.1309671367,14524.1946989175,15072.947541847,15491.7435930236,15649.9274193472,16093.3104230502,16600.1436488516,15848.4192939955
578,"NOR","Norway",42136.6162635665,43229.9297551282,44517.449551772,45512.4043620458,47541.7814858561,49260.9848316017,51476.2152139199,53903.4545735364,54989.719823037,55713.7732048444,57127.3997508608,58018.3294579269,58540.8636369314,58728.1752425985,60699.5854473668,61870.3837851072,62846.9582138127,64062.4369139561,63570.3612363012,61689.5777152827,61353.4963937525,61157.1489347399,61990.7116232877,61878.9944110006,62390.1497031613,62987.5358625454,63104.100394727,64050.7561654655,64341.2589026157,64452.812617024,63583.7359847922
512,"OMN","Oman",26558.5237272927,26957.7777585951,27906.918293583,28324.6163578406,28377.3541320067,29040.3752322893,29491.6377707782,31088.8357706344,31880.549443726,31943.1233902361,33839.520542694,34940.7290165869,33965.5277046508,32348.3349734172,31971.0071070716,31909.5027436973,32718.1698013759,33192.2745814757,34689.5748401408,35207.2230986473,33864.9837422884,32523.3512476047,32961.5904262655,32189.3252939316,30530.4993089424,30146.9560518822,30184.8701587713,29077.3635995539,28350.9435298546,27294.5729762763,NA
586,"PAK","Pakistan",2915.90017547499,2976.9125425738,3118.13923743214,3086.89347772732,3115.10296838432,3179.50713018003,3240.08879718144,3180.35110759572,3169.89022455647,3196.27954513026,3245.37834188783,3277.05127768294,3279.03097736504,3388.176690416,3560.81184143702,3706.82402332879,3836.49274978763,3931.17578480942,3908.59900568073,3930.50817356197,3906.87397085542,3928.51992734586,3980.74864958441,4069.26749773497,4171.29183022323,4278.34666284048,4421.58192929723,4571.20507840804,4739.47271266274,4690.48477660927,4622.77076938076
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13586.8050432488,14248.5021776288,14569.1652878854,13972.7861486493,14615.1590013696,15253.0353117555,15376.9213211266,16003.7758808116,15441.9519431738,14753.9081230265,15062.4957934309,16255.7398026877,16633.5380443779,16099.3208807337,17091.2271727424,18338.1282708705,18268.0316574603,17826.3936114578,18444.3077619984,17572.6226006792,NA
591,"PAN","Panama",10726.0027523866,11493.6211113143,12181.2166330283,12583.78010079,12679.485818844,12639.9946354563,12889.2708066562,13445.0183363696,14142.6268842415,14405.3858122096,14507.7959728498,14311.0228798706,14353.370315947,14677.9962363957,15491.0020063964,16301.5159296249,17391.0895002555,19125.6286847739,20636.9274509912,20525.6201169059,21343.304994878,23349.1568124337,25196.2392679524,26480.6094895382,27352.5193924166,28431.0824221868,29332.4145393569,30446.8372293852,31012.946154946,31432.1132703976,25381.8484472505
598,"PNG","Papua New Guinea",2434.7001225546,2605.22279814876,2898.14723646016,3347.5718393797,3464.84846011368,3271.67129313328,3440.33005668893,3225.65697279473,3028.92889562563,3012.59440336755,2871.41637699375,2806.95351945567,2745.51441559187,2748.70110541797,2765.3466910529,2877.11564572546,2963.41822324609,3119.17556853714,3035.17068197109,3165.09326685941,3406.64403989258,3369.84445470171,3453.38711152872,3513.02325301783,3909.33865961052,4083.75243695252,4222.52499305271,4285.62875648139,4190.0948949613,4349.8080480607,4101.21888209216
600,"PRY","Paraguay",8475.73662531071,8547.33906738241,8475.91879498155,8678.57927580117,8923.49523153566,9311.3392879465,9243.47495515423,9422.68327523579,9226.50636901303,8911.16479343124,8530.20798959162,8295.06744220454,8138.10485337466,8337.47215764723,8528.03792966637,8570.09446530592,8846.70173503855,9193.83991191428,9657.68146014383,9503.26664392406,10415.6564362312,10714.6909309808,10493.8127707461,11209.1315406647,11643.7275051513,11828.1401290455,12170.7843887945,12590.548443655,12827.7080209236,12615.5286456565,12335.4723571841
604,"PER","Peru",5249.20038403324,5258.2601899355,5128.63437496189,5295.7982330726,5837.08995634035,6154.16741922551,6210.22264216459,6492.54913723842,6354.43333131549,6345.500533647,6422.48056831039,6380.33766422579,6653.39509759051,6861.83061903477,7136.35156146601,7519.02906932011,8017.25502158319,8629.26453343657,9341.23102691049,9368.04546271701,10066.4675664813,10616.8436986492,11176.086715267,11724.0035983902,11877.0789320691,12110.2668971421,12403.6871416862,12506.5293750586,12781.4164435302,12853.6920747721,11260.8457538125
608,"PHL","Philippines",4231.79173643064,4103.90875030277,4018.62980759338,4006.69625405473,4085.14541043295,4178.03229743529,4322.08507752273,4444.78649201456,4322.02914131141,4358.68940918809,4453.75667171084,4492.72142441184,4562.76138192326,4697.4856500881,4908.05873785245,5054.23893301697,5228.3157413263,5474.68132696435,5618.4849529255,5606.59067690613,5918.37322881976,6043.60167583247,6351.26494235987,6666.25051231346,6973.63890927651,7300.13621040525,7705.05376971312,8120.86879329703,8516.13654897274,8914.72379820449,7953.58164428408
616,"POL","Poland",11314.9623717748,10483.9020339088,10714.6596214683,11086.9600535319,11649.1637787809,12459.6663496467,13211.5679658277,14054.3875264013,14701.3431089877,15386.9426340457,16257.6458763574,16466.785996586,16809.8181953951,17409.6390092938,18287.8279317579,18937.4751533604,20111.2996235069,21543.1637013335,22444.9073474414,23064.9537007667,23996.1397804791,25124.2763632735,25457.2064583733,25759.339150716,26649.5772760041,27797.0584233596,28682.6939326325,30064.5034841771,31674.1316243417,33120.517844588,32238.157259275
620,"PRT","Portugal",23556.8562074936,24642.5996159056,24930.4506344601,24391.1998484726,24560.3570613835,25523.7060223176,26318.9751263398,27354.8368117354,28525.5174324377,29472.7098799307,30383.1378175177,30756.0189546062,30823.8490440796,30422.6020285721,30892.8198811262,31076.6441205289,31524.7495680309,32251.5690977426,32307.912767932,31269.4104613004,31798.1538079411,31304.8155263075,30156.7015822628,30042.8907185982,30444.6002091947,31118.7906703279,31847.5377347646,33044.7167387479,34040.7255617749,34879.7059746537,32177.9650722126
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86566.3028502583,86643.643572231,89119.3841700279,86886.948579317,93748.5501253274,87721.9494076292,93656.339066791,92749.5566582994,92555.3003359477,89954.846114741,95908.3128170238,99147.2881807431,96261.48733453,95499.9076127646,95578.2615108734,95965.2512366177,95601.8073141157,91738.752789947,90970.0609016322,90043.7990029689,85266.2105859194
178,"COG","Republic of Congo",5071.81029959499,5052.71616409633,5043.86160327377,4858.00122395546,4464.75927625076,4513.76878750763,4575.14968695649,4417.38226168596,4451.50161771934,4212.69813451129,4402.90145480415,4441.77772065859,4515.56910109021,4423.29796195737,4442.06345542298,4638.19394755186,4844.96088360001,4371.62527167076,4490.49690886736,4851.12682625448,5172.76090245052,5141.183226855,5508.01133299632,5335.61069363986,5556.70481044323,5227.93427667067,4551.37045105585,4241.85834336759,3933.425550952,3842.79885571047,3449.14569481781
642,"ROU","Romania",13302.4721812289,11685.0989040534,10757.3909129456,10936.7293787717,11383.2922146682,12117.3619597453,12627.2026959107,12049.5422117665,11829.4182858343,11803.3757558363,12109.5523994815,12920.4896061334,13909.6654206463,14338.3562796148,15924.0513339188,16770.6544964025,18224.7835861993,19833.9678688588,22044.3066816204,21002.2761402342,20303.1627966692,20792.173399081,21311.1336338426,22197.0383343645,23084.3747760396,23878.1885373067,25145.0133479761,27141.9193326803,28523.4731832065,29857.6464700842,28832.6231487683
643,"RUS","Russia",21482.7481919439,20340.1319146049,17367.6412095757,15870.6058774315,13880.4651761339,13308.2049086586,12827.1162501779,13028.208334597,12358.1524097299,13189.7937595989,14569.9365828201,15378.0897391906,16175.0971950813,17434.8081359685,18765.5185595709,20042.8135032629,21757.4651663444,23647.2665058004,24887.8527197651,22939.69405447,23961.2202930302,24972.0784933004,25933.2926590626,26332.3966497152,26468.6038527349,25896.5387312287,25902.5623180448,26347.316148839,27090.4896261046,27654.9393916293,26895.0462977822
646,"RWA","Rwanda",936.634310103984,939.501467411193,1051.32207334206,1033.70152511203,542.659841229041,746.349712194917,816.760626113427,870.959677761298,874.188881408639,846.75265390358,867.61519073836,907.213902829806,1003.02114341004,1009.52602904277,1069.29779902229,1148.44637245018,1226.23908143495,1287.04841191342,1393.0299015146,1441.00028613358,1507.16501035777,1586.96124198572,1682.20649117176,1718.93576078752,1780.14497616194,1889.15810576486,1950.52626543078,1975.24866113276,2088.74922433298,2227.51703252758,2098.7103615481
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",15160.7051747606,14833.4238250638,15348.82773163,16213.5423696878,16877.456984596,17591.9747618398,18446.6762315544,19528.4498817357,19267.9479780644,19707.3518513923,21459.7356252182,22324.2827985333,22346.0437730978,21194.4594198695,21768.3421467079,23617.3105861769,24113.6462532362,24037.0608468683,25291.9622992364,24057.9423578148,23710.3475026718,23933.4068221199,23194.2239555398,24225.8336014469,25521.2001627749,25569.4841249092,26075.7424952591,25360.0910245676,25901.6333033394,26235.5545488063,23259.3623116036
662,"LCA","Saint Lucia",11709.5995201278,11587.1938497992,12353.6943521279,12283.2889518834,12335.3047388681,12397.9026948176,12591.6912307899,12331.7041376303,12926.8041653966,13103.7597613658,12963.8538743731,12407.4911660516,12364.7367325259,12800.6527833417,13621.3838846444,13433.7481536919,14096.065293761,14140.7610446783,14634.012215407,14037.3912951736,14109.4134298143,14760.4906606536,14637.9294950354,14105.3164244302,14288.822306515,14029.5909199045,14516.2421185041,14945.7332820006,15261.3643508088,15448.34490734,12270.0132882688
670,"VCT","Saint Vincent and the Grenadines",6547.42576218028,6408.46424458384,6671.57803547837,7119.10979591294,7025.26822014812,7572.01750316939,7673.79955710611,7949.25614524655,8281.15075690454,8509.06805678492,8646.60881641543,8785.82491154096,9323.73968874999,10019.6507560069,10417.0592623203,10666.7385615742,11488.3774203615,11881.8211561654,12082.8922268241,11841.0524274001,11447.4666191786,11393.6794285659,11538.3669141018,11729.4183480537,11845.210383901,11973.4193690942,12163.6049814344,12245.1263378297,12466.4161360546,12484.7287123501,12105.3813615785
882,"WSM","Samoa",4055.02749432195,3932.70051069994,3889.49790355205,4009.54742642892,3871.20595804827,4096.50540416435,4361.9912689714,4367.09473195214,4442.96184797635,4520.00159308182,4809.23988502864,5115.42653188038,5306.89933154338,5513.06117998408,5731.99751819907,5932.8756308068,6011.15170139069,6350.10413525963,6371.30904813717,6022.79587531181,6006.38372786995,6206.15463424678,5901.40553922936,5826.67595949956,5785.48798809598,5992.43932095215,6440.79742169425,6480.84540672125,6322.20899731849,6516.52067751807,6295.73184093035
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,63990.0134144302,68029.6760505344,73393.2541510003,74121.5885150051,77249.2354098832,76507.4739407198,78396.5433239533,80883.7019038812,81766.0041436083,83839.8484765404,88683.3152629101,87177.9006384264,77188.6285312613,72038.113620541,65142.7645304897,59708.7273736476,58419.913610278,57328.0766331833,58061.8567960787,59009.7986757905,58867.0133632425,59576.4293867846,60847.1067610929,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2589.16385739179,2602.34706394416,2718.92265674309,2761.9493276521,2887.70059725196,3069.00052608407,3080.79874207718,3239.02021092205,3227.91333685542,3357.47019269148,3426.32461405325,3461.32746033286,3558.43659332316,3720.78678474603,3794.35859507025,3878.8298699884,3952.94539403456,3993.27879583907,4005.3416234,4051.60484448469
682,"SAU","Saudi Arabia",41392.5330555247,46075.1300897716,46498.5580456356,44623.5110283702,43761.3181163975,42855.7858380969,43073.1308167339,42710.9105839297,43111.0822961275,40643.8371215867,41955.2077907276,40393.9719604564,38170.2234261461,41229.8125939255,43210.2499616444,44309.5346045295,44276.8929667361,43865.9203062551,45340.118199642,43169.5422903299,44036.7673465341,46989.1476692181,48024.4596697907,47848.376466626,48209.1373331595,48921.2152517246,48625.8438167916,47306.222319502,47592.7671473292,46962.147688222,44328.1839111257
686,"SEN","Senegal",2472.78440391351,2463.53794715283,2422.77863529468,2385.08946407098,2317.93582807833,2380.24733316678,2367.64814507948,2381.50689843018,2463.46087560812,2557.79283475301,2595.10928846112,2642.68614395241,2580.83210023006,2658.56179831159,2712.87753906729,2758.35344646235,2750.19548003222,2754.19223718363,2780.61530712334,2780.61302743183,2797.11016032924,2757.07940494497,2788.67145940156,2777.11176906606,2868.31587705101,2966.45534736483,3067.66557684345,3203.90636811769,3309.48617330672,3361.46154773707,3300.08549324709
688,"SRB","Serbia",NA,NA,NA,NA,NA,7752.18807437425,8245.97007995254,8865.06780258427,9196.04982086183,8359.6043941447,8900.59392823903,9529.21682732296,10146.5649268438,10614.3282507603,11599.6444276434,12277.9765389549,12955.9531924689,13846.2823832913,14691.7802796575,14347.8562516811,14510.9633040097,14923.8016040875,14894.1959307063,15399.7829147623,15226.3201716299,15578.2028500791,16182.8216850199,16611.01685894,17452.7958990327,18292.175030713,18210.0046204615
690,"SYC","Seychelles",14584.8191611583,14789.1191372118,15775.6732328928,16407.7515263107,15848.5364066912,15488.2974914758,16013.2609862438,17719.5407954525,18836.574324425,18815.9602844437,18931.1506329027,18485.0166359894,18145.8519720221,17271.9155576752,16841.8434899576,18273.7196604631,19580.9017788872,21511.4131616364,20584.0823450862,20276.8283962653,20892.6917450363,23140.9267985586,23203.9479994714,24150.2107150581,24848.6102246551,25500.4865590545,26309.6859033257,27242.6560347508,27342.1616519906,27521.1667744956,24361.8939424167
694,"SLE","Sierra Leone",1460.77893701526,1485.19962713725,1203.07891313315,1224.90171670647,1206.39464249511,1111.38869071137,1128.59728406112,1056.72248710811,1064.24646428263,1024.27209974816,1063.2971979463,960.321505129032,1162.25681733067,1213.0200062246,1237.62933289341,1244.90141432555,1256.61644514124,1321.51285125733,1360.1610981794,1372.39206669911,1413.56373614617,1469.03345111028,1654.41218516052,1953.08836410675,1997.50929124002,1551.82309051332,1610.55096934816,1642.60747049629,1663.29348036377,1719.78974431978,1648.05335993719
702,"SGP","Singapore",37412.3277522972,38794.8944547637,40146.3556083992,43630.3971477571,46975.5644015556,48851.4447518262,50410.2818080474,52801.4994513361,49917.3739578778,52354.5815761636,56106.7320153463,54029.7347241617,55634.7193859546,59022.1029500718,64011.4255111142,67125.5646407959,70915.9915104291,74159.3873839791,71629.8274365716,69585.8448836232,78294.0314218675,81538.3651831598,83112.0073399664,85732.8039393428,87959.4167487018,89519.7357100565,91307.5036202198,95350.4356748021,98222.846041782,98411.5820616053,93397.048802202
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41969.403740441,43543.8897582329,46392.868750803,45401.7023586931,43523.5357917997,42946.6845432835,41852.4041272814,40857.7694761665,37914.1229673614,35342.1066072069,NA,NA
