"code","iso","country","GRA.raw.1992","GRA.raw.1993","GRA.raw.1994","GRA.raw.1995","GRA.raw.1996","GRA.raw.1997","GRA.raw.1998","GRA.raw.1999","GRA.raw.2000","GRA.raw.2001","GRA.raw.2002","GRA.raw.2003","GRA.raw.2004","GRA.raw.2005","GRA.raw.2006","GRA.raw.2007","GRA.raw.2008","GRA.raw.2009","GRA.raw.2010","GRA.raw.2011","GRA.raw.2012","GRA.raw.2013","GRA.raw.2014","GRA.raw.2015","GRA.raw.2016","GRA.raw.2017","GRA.raw.2018","GRA.raw.2019","GRA.raw.2020"
4,"AFG","Afghanistan",226288.9318,226288.3705,226288.1316,226616.3674,226605.8255,226688.9755,226686.6493,228071.4709,228754.7003,229610.4264,230544.6251,231397.6534,232732.9405,233043.8215,233212.8362,234072.0336,234440.8192,234580.7954,234563.4998,234841.567,234836.4001,234829.0524,234478.2632,234473.011,234553.2604,234337.1914,233518.3901,233641.0449,233675.705
8,"ALB","Albania",1468.220448,1468.220448,1468.14743,1478.303824,1479.033747,1481.037154,1482.034905,1484.179128,1481.715446,1480.962572,1481.122173,1480.616235,1479.816823,1480.624057,1480.335586,1479.534261,1471.876573,1470.228512,1471.829176,1473.264806,1477.270665,1477.272093,1477.555925,1476.525796,1459.121439,1454.681193,1441.711874,1435.45136,1427.13296
12,"DZA","Algeria",64.0406573,64.0406573,64.0406573,63.96307524,63.96307524,63.96307524,63.96307524,64.43079787,64.43079787,64.43079787,64.43079787,64.11686524,64.27409759,64.27409759,64.27409759,64.27409759,64.27409759,64.11657158,64.11657158,65.37674064,66.38600279,69.3366014,70.20383467,70.04859732,70.44243124,70.44243124,70.75757708,70.67996968,70.6799697
20,"AND","Andorra",77.97901961,77.97901961,77.97901961,86.54677706,88.04573535,88.04573535,89.68733933,91.18569983,91.18569983,91.18569983,91.18569983,91.11431814,91.11431814,91.11431814,91.11431814,90.97160564,90.97160564,90.90015086,90.90015086,89.97119111,89.97119111,89.97119111,89.97119111,89.97119111,90.54234955,90.82791446,90.89930569,90.89930569,90.8993057
24,"AGO","Angola",158579.5922,158578.0712,158576.3513,158608.0246,158548.2025,158552.5081,159203.7973,160268.5538,161322.7832,161535.5854,161630.7655,161418.0424,161029.3463,160962.2322,160827.1946,160685.036,160387.702,159313.7597,158845.269,158547.4987,157962.2691,157778.2213,157698.6613,157695.0505,157483.4263,157348.6356,157286.1215,157061.2412,156718.225
660,"AIA","Anguilla",32.59369706,32.59369706,32.59369706,32.59369706,32.59369706,32.50162113,32.40954373,32.31745165,32.13328804,32.13328804,32.13328804,32.13328804,32.13328804,32.13328804,32.13328804,32.13328804,32.13328804,32.13328804,32.13328804,32.13328804,32.13328804,32.0412077,31.94912737,31.94912737,31.94912737,31.94912737,31.94912737,31.94912737,31.9491274
28,"ATG","Antigua and Barbuda",127.2064764,127.0211934,126.9285484,126.9285484,126.8358593,126.6505638,126.372597,126.2799521,126.0946427,126.0019674,126.0019674,123.6855083,122.5736401,122.5736401,122.2957245,122.0178033,121.1859833,119.8913206,119.7060362,119.6133677,119.5207366,118.7798668,133.9771662,133.7918721,133.8845391,133.8845391,136.94144,136.94144,136.94144
32,"ARG","Argentina",77337.0755,77336.67043,77336.16029,77422.24998,77478.88806,77539.63532,77681.54544,78140.33706,78519.85525,78869.14619,78971.0214,79099.26591,79370.11329,79479.10153,79506.59997,79581.02281,79667.50463,79749.05657,79793.77479,79762.66971,79714.50969,79711.56508,79760.13636,79759.36907,79668.75573,79633.2982,79755.70723,79866.8138,79850.8803
51,"ARM","Armenia",2956.714653,2956.714653,2956.714653,3067.883587,3075.807778,3087.614349,3142.154152,3179.40102,3229.499351,3241.880037,3291.428951,3298.633611,3298.928931,3289.277991,3277.157649,3273.816257,3262.756461,3263.195973,3263.269382,3262.689825,3233.115059,3232.673833,3231.854442,3231.557993,3205.391304,3204.068141,3196.637929,3179.606099,3166.02984
533,"ABW","Aruba",21.38946559,21.38946559,21.38946559,21.38946559,21.38946559,21.38946559,21.29484065,21.29484065,21.29484065,21.29484065,21.29484065,21.29484065,21.29484065,21.29484065,21.29484065,21.29484065,21.29484065,21.20021366,21.20021366,20.91632864,20.63240602,17.60383125,13.06101967,12.68247923,12.68247923,10.12739015,9.464846817,9.086299228,9.08629923
36,"AUS","Australia",1118343.89731528,1118342.41731528,1118340.77931528,1115130.68431528,1112030.48231528,1112350.85031528,1109473.77931528,1111146.66831528,1118988.59331528,1119560.64831528,1121116.46331528,1124263.01131528,1131782.80631528,1129204.05431528,1126594.12531528,1124826.57131528,1122087.52331528,1122226.09031528,1120108.52931528,1120648.48531528,1122630.60631528,1126886.15331528,1133993.71631528,1133991.67631528,1138232.15131528,1144066.23431528,1206386.95431528,1218482.43031528,1230821.75631528
40,"AUT","Austria",11463.59384,11461.62672,11459.20158,11467.62068,11479.58904,11488.06476,11682.92104,11965.06978,12058.43646,12098.60938,12193.79889,12208.72064,12398.07133,12406.42354,12405.58588,12414.63551,12436.93481,12470.13749,12576.51346,12616.7642,12666.60819,12728.7502,12872.81384,12877.80977,12919.82331,12936.20629,12976.33049,13032.11865,13035.4844
31,"AZE","Azerbaijan",3433.229873,3433.083451,3433.010796,3515.036739,3516.638773,3525.498171,3541.090284,3574.988209,3593.040978,3596.174255,3603.155384,3605.814847,3610.899402,3615.759802,3614.471338,3615.468047,3618.923142,3628.382248,3636.264685,3640.814986,3636.574153,3636.649531,3634.102769,3633.809854,3590.23791,3584.426742,3573.017308,3567.342962,3560.85042
44,"BHS","Bahamas",1094.076971,1093.989138,1093.9013,1093.368234,1093.19209,1092.910521,1092.20393,1085.793797,1087.608427,1085.191114,1086.708554,1085.883123,1089.419557,1089.755763,1088.87413,1089.789025,1090.422011,1090.073103,1091.154437,1093.044035,1097.389126,1097.479596,1100.973922,1100.973922,1102.388811,1101.941572,1102.308532,1104.739016,1106.04037
48,"BHR","Bahrain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,"BGD","Bangladesh",1601.881074,1601.703585,1601.437583,1315.785909,1289.499637,1257.916468,1219.809832,1184.785029,1149.467768,1048.751826,1005.10124,954.7599933,944.9240313,943.7103541,933.08312,958.6210802,960.5231285,977.0197955,997.1588567,1004.381824,1015.881665,1020.483692,1018.335349,1018.335349,1015.696618,1018.886699,1021.752363,1021.060138,1020.17507
52,"BRB","Barbados",3.587773038,3.587773038,3.304498124,3.304498124,3.210075279,3.210075279,3.210075279,3.210075279,3.210075279,3.11565137,3.11565137,3.11565137,3.021255176,2.832408421,2.738012227,2.549164411,2.454757539,2.360349602,1.888274804,1.793866866,1.699442957,1.605033953,1.605033953,1.605033953,1.605033953,1.605033953,1.605033953,1.605033953,1.60503395
112,"BLR","Belarus",3231.573482,3231.516255,3231.222384,3282.079128,3285.228251,3297.102116,3330.135255,3441.085669,3489.410371,3488.290723,3485.301174,3483.76897,3494.140503,3493.813384,3493.729437,3493.381984,3480.077628,3480.621469,3488.116794,3519.280903,3525.405418,3529.972423,3540.963775,3540.788214,3551.902942,3574.556715,3634.75385,3630.903421,3635.21456
56,"BEL","Belgium",4190.854568,4190.364202,4188.091578,4225.821828,4231.286273,4234.207495,4290.173206,4396.617395,4488.071454,4499.359524,4506.514053,4500.952706,4498.565835,4500.120928,4508.627856,4516.452176,4517.763024,4519.431341,4525.209543,4530.499679,4532.36734,4532.86149,4531.004611,4530.944051,4507.446805,4500.378191,4488.248592,4468.424128,4467.18308
84,"BLZ","Belize",166.508821,166.508821,166.508821,168.6290169,169.6458197,171.2143086,172.6919378,179.4274603,182.937836,184.1391689,185.9899299,187.2843057,193.6664089,201.2745484,203.1280917,209.6986611,218.5859661,223.6769422,227.5660926,231.6384584,236.9136305,238.5752281,239.8681414,239.8681414,241.1623017,241.5322113,244.0330133,249.1968959,249.375563
204,"BEN","Benin",20.35088678,20.15827508,19.86932919,19.772995,19.67665715,14.95827302,14.95827302,15.05423557,14.95576798,14.47435088,14.47328982,14.3758337,14.0869099,13.60536823,12.83498551,12.5461428,12.35352461,11.77569916,11.583064,11.10152686,10.62146558,10.3325978,10.1401235,9.947560514,9.851399938,9.851399938,10.51517779,12.5083627,12.2155593
60,"BMU","Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"BTN","Bhutan",4619.95941,4619.95941,4619.872928,4588.752495,4581.84842,4582.536424,4581.416133,4581.843032,4580.377286,4579.689968,4582.84857,4581.820211,4581.820211,4582.508349,4582.8529,4581.99327,4581.906791,4581.992705,4580.627623,4579.687675,4579.687675,4579.773435,4579.342751,4579.342751,4578.142978,4576.003333,4565.990669,4559.417338,4558.39086
68,"BOL","Bolivia",81051.14125,81832.14795,81828.81828,82799.0772,82807.84973,82885.89013,82799.47386,84039.06711,84296.2029,84357.03799,84691.56474,84819.54336,85303.89258,85512.34539,85512.44694,85652.75026,85906.5854,86032.56139,86488.53472,86625.57079,86463.70367,86481.64617,86862.80066,86857.23805,85713.82495,85565.61764,85690.10873,85210.56825,85045.4997
70,"BIH","Bosnia and Herzegovina",5049.874854,5049.38986,5048.837194,5118.919595,5130.246485,5152.21553,5190.151149,5235.53874,5274.547743,5277.687245,5280.538556,5284.225425,5295.444458,5293.343985,5285.082634,5284.316569,5297.590865,5286.051084,5282.480746,5280.0748,5280.580129,5276.227235,5245.069329,5243.123732,5252.053806,5257.386246,5262.781214,5258.655306,5257.85178
72,"BWA","Botswana",32827.95774,32825.72826,32824.04576,32826.20027,32729.78339,32701.38859,32702.3552,32444.68351,31693.37218,31552.23348,31263.49767,31009.44021,30337.30691,30315.88202,30283.43979,30151.31699,29999.15709,29945.90089,29912.27591,29885.63687,29848.19465,29817.11366,29829.4076,29827.60826,29798.24121,29776.43278,29791.23651,29769.32209,29739.7978
76,"BRA","Brazil",393665.5158,393811.8337,393799.076,397568.9146,398506.1934,400652.9355,402984.7301,406691.4202,408521.7534,409802.9137,411184.1017,412130.8486,412991.1439,413200.2142,413489.1407,413731.6691,414081.0253,414211.876,414457.2554,414603.1287,414603.3795,414720.5213,414630.2708,414613.3457,414225.1759,413772.0244,412675.7173,410499.8757,409437.722
92,"VGB","British Virgin Islands",7.436880238,7.436880238,7.436880238,7.436880238,7.436880238,7.436880238,7.436880238,7.436880238,7.436880238,7.436880238,7.436880238,7.436880238,7.436880238,7.344912157,7.344912157,7.252944076,7.252944076,7.252944076,7.252944076,7.252944076,7.252944076,7.252944076,7.252944076,7.252944076,7.252944076,7.252944076,7.252944076,7.252944076,7.25294408
96,"BRN","Brunei Darussalam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,"BGR","Bulgaria",1816.692505,1816.480595,1816.340377,1833.87987,1835.65746,1856.85271,1871.787169,1921.178333,1931.642029,1933.849739,1935.359658,1930.289883,1929.713171,1929.019359,1921.279909,1907.529255,1896.186639,1888.093136,1887.886639,1886.890414,1886.256505,1887.77343,1884.790399,1883.94378,1879.81509,1877.003655,1879.149502,1883.422516,1884.11431
854,"BFA","Burkina Faso",44401.47205,44398.82078,44397.11621,44343.94884,44238.2264,44178.1351,43837.31901,43701.33037,43600.23081,43573.30695,43527.22582,43477.14708,43397.92892,43397.09509,43331.51413,43371.85605,43318.87499,43331.00134,43315.3135,43284.66342,43333.19841,43339.55749,43323.75542,43322.71689,43244.74003,43163.58023,42945.686,42736.48209,42723.9673
108,"BDI","Burundi",3222.549907,3222.549907,3222.549907,3341.135939,3357.285387,3369.471307,3397.034145,3443.852153,3442.69105,3430.497026,3423.336018,3419.079135,3400.211587,3391.114631,3388.019168,3383.181521,3377.665927,3369.730648,3370.40799,3370.601361,3370.407646,3369.730363,3368.762762,3368.278962,3350.765877,3348.636894,3344.766396,3335.864802,3329.77053
132,"CPV","Cabo Verde",210.2799629,210.2799629,210.2799629,210.2799629,210.2799629,210.2799629,210.2799629,211.5887853,212.7099602,214.4815543,215.6952824,215.788454,215.8812212,215.7885549,217.8331368,220.6233063,221.1831565,225.1909484,228.9973602,230.2039117,231.2259701,231.1327933,231.3184554,231.2256882,231.5982342,231.5982342,231.8753392,231.6885294,231.688529
116,"KHM","Cambodia",1127.817853,1127.817853,1127.817853,1134.779612,1133.731639,1141.510503,1142.270492,1145.103659,1145.9503,1141.804201,1125.734945,1075.554835,1056.567243,1051.645193,1051.361064,1062.849611,1060.843791,1063.77251,1068.855931,1081.05252,1108.434677,1155.28568,1160.852337,1160.852337,1152.038412,1145.775168,1152.750998,1153.412213,1154.07667
120,"CMR","Cameroon",1873.783126,1872.817367,1872.527202,1861.468606,1861.08173,1860.986655,1862.221256,1893.878502,1904.158387,1905.298556,1912.350109,1915.594083,1918.39485,1917.041169,1914.437878,1913.760383,1899.553362,1892.564957,1883.695325,1866.20534,1862.944753,1843.624629,1782.818171,1782.818171,1772.296697,1768.443695,1767.667657,1769.004294,1767.17265
124,"CAN","Canada",239036.9526,239034.3492,239032.1175,237941.348,238553.6601,238777.2545,239074.3799,239596.6826,240560.2071,240484.5207,240443.2447,240331.4206,240585.3932,240123.0955,239898.2227,239600.6745,239406.2053,239243.1373,240025.7612,240505.4183,240898.9388,240946.5159,241385.8611,241832.251,241699.7867,241363.5156,242327.406,243379.6784,243304.515
136,"CYM","Cayman Islands",0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.731874067,0.73187407
140,"CAF","Central African Republic",51.03840062,51.03840062,51.03840062,51.03840062,51.03840062,51.03840062,51.03840062,52.47919085,56.81768887,57.39627066,58.0675902,58.16436227,60.96826757,61.07714143,62.4307176,63.10755587,63.20034746,64.74770415,64.94172953,63.97607892,64.84701301,65.23419089,64.94429519,64.94429519,66.37624385,66.56708911,66.85622108,68.38998166,68.0997467
148,"TCD","Chad",139648.4156,139647.2783,139645.288,139315.5264,139023.7463,138841.6054,138101.4161,136776.9874,132186.6228,132204.3749,132151.7357,132015.4038,131847.5447,131790.4403,131357.2849,131516.7107,130992.9142,130804.059,131008.7867,131003.0247,131048.8396,130923.9871,130876.7212,130876.0583,130768.8787,130621.2117,129397.1544,126702.5113,126531.534
152,"CHL","Chile",28625.7895,28625.70826,28625.10338,28600.80016,28601.02764,28596.64416,28604.14635,28662.62402,28799.40591,28817.82992,28793.69989,28783.61308,28790.4777,28791.91956,28769.45766,28780.75092,28763.90648,28732.95625,28719.51592,28732.79602,28757.95886,28750.95431,28747.60173,28747.85365,28786.81094,28798.12796,28913.39341,29188.60488,29308.5343
156,"CHN","China",2621076.995,2620745.812,2620441.918,2613460.293,2610478.242,2608196.509,2607899.716,2609742.468,2608894.675,2609610.147,2613940.432,2615576.875,2616481.801,2616813.88,2616941.745,2619490.952,2619137.208,2617690.419,2617552.182,2621102.843,2623229.369,2622300.597,2624737.291,2624548.416,2621598.836,2618304.591,2609224.021,2602135.072,2597717.14
170,"COL","Colombia",140215.6289,140218.9117,140207.194,141133.3957,141187.1292,141384.2769,141608.0588,142166.7802,141973.6212,141980.9295,142000.5071,142170.6788,142375.1258,142474.8075,142519.9981,142527.4505,142495.6339,142540.4815,142542.7454,142521.1689,142528.1254,142515.8272,142301.0084,142289.7265,142151.6171,142090.1812,142004.0726,141898.3746,141853.977
174,"COM","Comoros",6.268353969,6.268353969,6.268353969,6.268353969,6.268353969,6.268353969,6.268353969,6.268353969,6.268353969,6.268353969,6.268353969,6.268353969,6.268353969,6.268353969,6.268353969,6.268353969,6.363272089,6.363272089,6.363272089,6.648130939,6.648130939,6.648130939,6.648130939,6.648130939,7.882628909,7.882628909,7.882628909,8.357548801,8.64249341
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",94.77837199,94.49193788,93.72830097,96.40816881,96.02639654,95.83537986,95.73988966,95.64439866,96.40965647,95.93263791,95.07354719,95.36161361,96.50742467,95.74377873,95.17122727,94.97991801,95.17082895,96.70032435,96.98716618,97.08249099,97.65490723,97.75001136,98.03552929,98.03552929,97.84512036,97.55870473,97.74945847,96.51027836,96.5102784
384,"CIV","Cote d'Ivoire",30.65987874,29.79205639,29.21287753,28.53741504,27.28483873,27.09176373,26.513627,26.12861951,25.93611881,19.66844986,18.89722608,17.83823323,16.97147666,14.27168266,13.50051105,12.53680317,11.95813945,11.76534292,11.66909057,11.47602152,11.37948293,11.37948293,11.37948293,11.37948293,11.37948293,10.41399579,9.931360715,10.78338969,8.75676316
191,"HRV","Croatia",2819.71682,2819.509055,2819.368128,2830.856095,2831.355695,2831.487108,2841.967751,2868.10382,2880.602651,2883.203451,2883.442537,2886.355082,2890.100177,2888.829022,2888.197673,2887.024613,2883.317588,2876.100848,2874.90223,2874.191193,2873.421556,2863.111187,2856.522022,2856.107503,2866.025498,2868.740657,2867.31583,2861.276531,2881.73468
192,"CUB","Cuba",5742.094551,5740.927034,5738.86395,5741.231007,5736.366871,5735.024926,5737.030658,5730.043028,5728.969022,5721.241381,5726.662539,5729.844216,5755.707129,5772.872777,5766.092704,5756.488486,5769.533788,5784.767389,5791.199214,5807.681443,5825.713166,5832.322488,5854.145854,5853.066037,5857.349736,5861.30752,5863.26894,5854.235472,5852.34959
531,"CUW","Curacao",77.70518282,77.23136576,75.62033498,74.76744173,73.63021913,72.49293031,71.82951092,71.73473052,71.26088383,70.40799455,66.61715873,65.38506387,64.62687101,62.92101043,59.60389095,56.6659355,54.96003148,52.78037671,51.64312838,50.22155379,49.1791245,48.32623026,47.47333415,46.99948546,46.90470013,44.06173894,42.73487376,39.79704991,39.7970499
196,"CYP","Cyprus",57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.248339691,57.646527921,57.646527921,63.612248681,63.61224873
203,"CZE","Czech Republic",5705.764649,5704.59336,5703.287076,5765.614671,5777.485171,5824.601476,5840.952015,5894.62446,5905.302535,5923.171236,5920.60768,5913.087364,5910.149792,5913.212515,5910.727719,5921.719671,5940.078281,5941.982024,5954.584436,5964.983997,5972.119385,5976.364769,5989.164818,5989.164818,5967.924144,5982.478352,6011.742264,6003.358181,6000.21008
180,"COD","Dem. Rep. Congo",31331.74882,31330.499,31329.43672,31235.98444,31237.97718,31281.78682,31354.14711,31625.35674,31756.44969,31873.82487,31905.22471,31953.45247,32072.26444,32126.53229,32151.36093,32241.70751,32249.49693,32441.86067,32566.11426,32638.47221,32702.32351,32733.19064,32691.1667,32682.74271,32423.11425,32404.81291,32453.60981,32484.83699,32488.5897
208,"DNK","Denmark",2367.081971,2366.918724,2366.918724,2372.416227,2373.082716,2373.354655,2373.902944,2377.212009,2378.006107,2376.805545,2372.992029,2373.362907,2374.083586,2377.786694,2379.260184,2381.373719,2381.900123,2382.983732,2384.815913,2386.213397,2386.483853,2386.317712,2385.497714,2385.497714,2481.57521,2484.941176,2482.946172,2472.706523,2470.49497
262,"DJI","Djibouti",682.536605,682.3466692,682.2517018,682.2517018,683.485819,686.9002489,690.2198092,694.4961046,713.1211987,709.7835414,669.9521966,670.3320854,679.3568645,678.4995738,676.5975154,674.2232646,671.467523,669.9429325,668.4223235,668.3275113,668.3275113,663.4778915,663.8579155,663.0981601,668.9883544,671.2651648,735.7538497,752.7530398,753.608744
212,"DMA","Dominica",1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.121066309,1.214591248,1.21459125
214,"DOM","Dominican Republic",5866.517274,5863.48611,5861.280866,5886.493189,5891.99363,5901.239224,5913.788601,5900.452413,5897.166206,5885.040375,5883.909821,5863.079391,5785.543293,5770.843429,5757.775499,5744.444934,5729.090252,5723.420396,5722.314635,5724.501637,5729.438676,5740.251767,5751.0122,5748.996295,5746.611964,5743.851595,5733.019219,5731.544844,5740.80277
218,"ECU","Ecuador",9783.514028,9778.280597,9766.45494,9758.885173,9742.798586,9739.792007,9742.304561,9755.368565,9836.182334,9853.519654,9872.985329,9890.03627,9908.533455,9908.731195,9900.784824,9907.467839,9873.158706,9860.464056,9837.502127,9821.515546,9805.333555,9763.862764,9678.197372,9668.798459,9651.554386,9635.952439,9622.676216,9587.895243,9573.56802
818,"EGY","Egypt",1.526906479,1.526906479,1.526906479,1.526906479,1.526906479,1.526906479,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.437043514,1.43704351
222,"SLV","El Salvador",37.28067418,36.90397892,36.80992017,36.52744771,36.43412608,36.15188647,36.34094231,35.58834802,35.49421248,35.40019021,35.21194336,35.30587343,35.21143644,35.02294655,34.83461619,34.45807833,34.26972681,34.08177139,34.08177139,34.08177139,34.08177139,33.98761124,33.98761124,33.98761124,34.08193532,34.08193532,34.08193532,34.08193532,34.0819353
226,"GNQ","Equatorial Guinea",2.129780987,2.129780987,2.129780987,2.129780987,2.129780987,2.129780987,2.129780987,0.96887062,1.06576478,1.06576478,1.06576478,1.06576478,1.06576478,1.06576478,1.06576478,1.06576478,1.06576478,1.45334556,1.45334556,1.45334556,1.45334556,1.45334556,1.45334556,1.45334556,1.45334556,1.45334556,1.45334556,1.45334556,1.45334556
232,"ERI","Eritrea",17342.35896,17342.35896,17342.07937,17308.05276,17308.26518,17301.50045,17267.13765,17382.26035,17516.48916,17551.0805,17553.65655,17592.33998,17941.88437,17974.32164,17978.63577,17964.86247,17943.94586,17956.58998,18015.25887,18025.18935,18022.41127,18028.15921,17967.65096,17964.84574,17987.91281,17997.51496,18150.15219,18192.28216,18185.3209
233,"EST","Estonia",1787.650698,1787.650698,1787.601388,1825.930926,1830.972697,1843.466438,1904.87092,2003.840266,2090.235385,2117.259287,2126.646972,2130.817004,2184.706158,2200.951826,2208.297855,2221.023075,2243.33086,2258.934484,2286.615666,2305.292011,2311.646475,2313.402373,2320.281427,2320.232214,2301.549166,2302.135312,2311.265335,2311.933651,2312.79103
748,"SWZ","Eswatini",2191.269814,2191.269814,2191.269814,2203.309673,2206.163707,2217.938493,2240.18006,2309.904702,2339.042649,2351.019411,2365.928697,2401.155656,2408.517677,2406.092182,2405.314457,2408.006723,2410.167946,2410.517415,2406.530139,2408.787058,2411.0442,2410.523756,2410.523886,2410.177027,2406.285722,2406.025989,2406.286875,2406.725325,2407.33212
231,"ETH","Ethiopia",62054.14154,62052.51545,62050.41737,62218.77462,62298.63005,62325.42285,62530.12326,63558.30561,65327.35726,66796.6416,67083.5751,67309.9459,69300.2988,69436.48094,69446.62891,69661.14545,69744.40444,69941.48714,70270.74922,70344.0471,70513.81855,70495.71083,70561.48623,70559.02766,70551.91149,70488.2535,70421.18878,70149.19417,70127.9216
234,"FRO","Faeroe Islands",642.1643443,642.1643443,642.1643443,642.1643443,642.1192488,642.1192488,642.0741657,642.0288873,642.0288873,642.0288873,642.0288873,642.0288873,642.0288873,642.0288873,642.0288873,642.0288873,642.0288873,641.2139166,641.2139166,641.2139166,641.2139166,641.2139166,641.2139166,641.2139166,640.6633059,640.6633059,640.6633059,640.6633059,639.976921
238,"FLK","Falkland Islands",9023.548015,9023.548015,9023.548015,9023.548015,9018.02755,9017.907377,9015.189613,9007.4346,8998.950598,8995.815043,8994.009091,8992.450437,8972.737559,8975.084377,8976.834906,8975.151575,8979.22573,8982.808969,8982.147406,8982.448582,8984.4869,8989.416451,8990.492544,8990.492544,8989.479733,8988.038121,8978.605371,8971.060701,8965.34866
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,"FIN","Finland",39.97060635,39.97060635,39.97060635,39.96145085,40.26187534,40.30726595,40.49478676,41.80938313,10.71596133,10.90298559,9.204450241,9.791312956,10.60120586,11.63882976,12.14026905,13.31494147,16.31350665,20.69024699,26.11349931,27.95210613,31.5757222,31.86870371,33.48831747,33.48831747,34.19441141,35.56544246,37.42639705,44.33442879,45.8846667
250,"FRA","France",87301.445233362,87293.964083362,87285.720283362,87657.424966831,87713.116896831,87782.585666831,88369.644966831,89419.109786831,89755.86732624,89872.12353624,89967.857284467,90074.131034467,90144.705594467,90115.945484467,90185.508764467,90106.237564467,90007.667054467,89947.331284467,89998.080404467,90023.405624467,90033.635434467,90043.684978252,90134.114297776,90122.51142281,90028.54626281,89932.88284281,89900.59423281,90044.653000974,90058.66931099
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",3766.05374,3765.859877,3765.666009,3778.64865,3781.749989,3781.265439,3789.697695,3789.602399,3782.627368,3788.149777,3789.022458,3790.47548,3789.894848,3789.701044,3789.701044,3789.507245,3787.95735,3787.666592,3786.503776,3780.109499,3778.946904,3778.462356,3766.447781,3766.447781,3746.487392,3737.474727,3726.525167,3711.408664,3702.39581
270,"GMB","Gambia",3.301189837,3.301189837,3.301189837,3.301189837,3.301189837,3.206961976,3.112734115,3.112734115,3.112734115,3.018444823,2.92411424,2.92411424,1.131483142,1.131483142,1.131483142,1.131483142,1.131483142,1.131483142,1.131483142,1.131483142,1.131483142,1.131483142,1.131483142,1.131483142,1.131483142,1.131483142,1.131483142,1.131483142,1.13148314
268,"GEO","Georgia",5112.428273,5112.213817,5112.069968,5182.901085,5199.941192,5233.935642,5313.84229,5381.438596,5425.022889,5441.838769,5457.392415,5467.096029,5507.922484,5514.715305,5513.616334,5509.696341,5520.300044,5527.830107,5530.493402,5535.477447,5529.105462,5529.953464,5519.188603,5519.115736,5496.670089,5497.972618,5496.65914,5491.830411,5488.11848
276,"DEU","Germany",47454.49099,47434.89963,47410.01393,47584.19577,47519.06479,47523.94006,47567.92243,47688.68057,47817.37955,47824.72089,47728.02359,47576.197,47395.15994,47427.62308,47477.26286,47542.99508,47587.9653,47618.45198,47665.85847,47699.1609,47715.42229,47728.69058,47731.57769,47731.76749,48160.57949,48158.75118,48181.31818,48042.24522,48020.5074
288,"GHA","Ghana",78.39344817,76.66044512,75.79361526,73.57545523,71.16664112,68.8549102,67.50386825,44.39036875,42.26304866,38.50741746,37.64624705,36.69122816,35.0576684,34.2890874,34.19184368,33.99804873,33.99541054,33.80000795,33.80038913,36.77229386,37.44259763,37.63205438,38.20593535,38.20593535,38.39665879,37.23897759,37.04758708,36.47063245,33.0967367
