"code","iso","country","WTA.raw.1992","WTA.raw.1993","WTA.raw.1994","WTA.raw.1995","WTA.raw.1996","WTA.raw.1997","WTA.raw.1998","WTA.raw.1999","WTA.raw.2000","WTA.raw.2001","WTA.raw.2002","WTA.raw.2003","WTA.raw.2004","WTA.raw.2005","WTA.raw.2006","WTA.raw.2007","WTA.raw.2008","WTA.raw.2009","WTA.raw.2010","WTA.raw.2011","WTA.raw.2012","WTA.raw.2013","WTA.raw.2014","WTA.raw.2015","WTA.raw.2016","WTA.raw.2017","WTA.raw.2018","WTA.raw.2019","WTA.raw.2020"
116,"KHM","Cambodia",4813.546871,4813.546871,4813.546871,4819.046768,4819.141552,4833.592724,4889.210512,5053.201637,5490.756126,5584.725907,5704.708036,5775.572719,6155.031734,6275.223762,6374.59986,6488.618787,6551.449185,6559.949271,6685.633748,6755.134003,6755.893391,6758.633183,6757.589302,6757.589302,6692.529868,6689.787136,6699.3493,6691.882557,6689.892699
120,"CMR","Cameroon",1811.99021,1811.99021,1811.99021,1814.328258,1810.108484,1836.654896,1847.334161,1847.710101,1851.6061,1849.888938,1852.834264,1848.007312,1843.560847,1838.825759,1858.248308,1862.058079,1873.264256,1883.23114,1887.643923,1897.979352,1904.243795,1905.168419,1879.080091,1879.080091,1877.586856,1874.841876,1843.16586,1827.466913,1830.654003
124,"CAN","Canada",120886.247,120883.771,120881.9918,117963.4562,116773.7562,115694.9461,113771.5056,111870.2722,105571.6943,96217.11758,92163.39524,88686.03946,84582.89717,82819.18555,81387.09255,80263.57246,79206.23582,78467.00456,78518.48029,78482.56407,78527.0977,78437.58446,78505.46053,78537.73304,78749.37185,78917.18002,80409.95115,81875.86981,82061.216557
136,"CYM","Cayman Islands",5.671859785,5.580367163,5.580367163,5.580367163,5.488882307,5.488882307,5.397397451,5.397397451,5.305898619,5.305898619,5.214410656,5.214410656,5.214410656,5.031426964,4.939940555,4.756963075,4.299515509,4.116527162,3.933552792,3.933552792,3.659076487,3.201630541,3.018646849,2.927197787,2.927197787,2.927197787,2.83570206,2.83570206,2.835702
140,"CAF","Central African Republic",138.9625709,138.9625709,138.9625709,139.1558995,139.1558995,139.1558995,137.9968553,136.3544608,136.3553154,133.5512044,134.0339317,135.1879366,136.9203107,135.8585899,133.5388366,133.4433521,133.2459677,133.6345877,133.0536458,133.8238794,134.0170884,134.1136898,133.2438135,133.2438135,133.5317467,133.8206772,169.601102,196.9011738,197.670603
148,"TCD","Chad",6966.616377,6966.616377,6966.616377,7007.485743,7021.634234,7033.726691,7044.484218,7063.357588,7070.057564,7103.139314,7125.109968,7172.316897,7172.894924,7188.65269,7199.598526,7202.24026,7200.340235,7199.489548,7202.981656,7209.116176,7207.792006,7200.894893,7186.906304,7186.906304,7160.395554,7156.33544,7050.044573,7022.396447,7018.816237
152,"CHL","Chile",1133.554141,1133.554141,1133.554141,1130.056604,1129.601632,1131.026636,1128.200901,1133.403129,1144.389528,1006.459369,918.0736254,757.5691367,445.160145,377.1918387,347.0134064,337.9317974,280.3764331,261.2305866,256.4801945,255.5029662,252.3680302,251.6808976,251.6228402,251.6228402,253.5452068,254.567307,255.7228202,254.0645775,253.833585
156,"CHN","China",31124.4983,31119.68832,31115.08596,31152.22627,31190.45074,31205.83895,31253.95779,31428.08766,31508.08158,31848.22576,31893.03952,32059.90945,32355.99814,32396.84227,32493.97147,32741.4037,32810.03762,32878.45692,33040.48485,33193.56154,33241.89133,33238.05605,33161.38135,33153.3861,33106.68853,32987.06669,32834.6662,32774.29799,32741.520918
170,"COL","Colombia",23935.16858,24015.43248,24014.66655,23929.86821,23926.60026,23940.73923,23962.13703,24094.04967,24082.90135,24087.33102,24113.92868,24138.11614,24530.97705,24505.06097,24451.11167,24463.48696,24498.18464,24508.38127,24527.68764,24541.46508,24564.12608,24646.92492,24806.00738,24804.85968,24815.52128,24833.3646,24869.73368,24934.41154,24981.904235
174,"COM","Comoros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",32.54033314,32.44484617,32.44484617,32.34935517,32.25384643,32.15833768,32.06270939,32.06270939,31.77629803,30.91662289,31.48872739,31.29759343,30.25010054,28.91162143,30.4368516,31.19935345,31.19920925,31.19954678,30.34288492,30.4386976,31.29667994,31.01026216,30.91480947,30.81933956,30.81933956,30.7237548,30.8194828,31.29659119,31.582928
384,"CIV","Cote d'Ivoire",129.2527172,129.1561915,129.1561915,100.831329,74.90782439,56.50980617,48.41965995,24.94343845,20.7027092,19.06125729,19.06125729,16.45474282,15.97205072,15.97205072,15.97205072,16.06690621,16.64302284,17.41360314,17.50986742,17.60584264,18.18400652,18.56997127,21.27212246,21.27212246,21.36869231,21.65800773,23.38822174,23.86945026,24.255416
191,"HRV","Croatia",266.3061511,266.3061511,266.3061511,264.8553368,264.6460809,263.4331281,261.3469266,258.5649787,258.7699922,259.1156628,259.4515598,259.7229359,259.5700785,259.8411652,260.3220208,262.630685,262.2241499,262.763248,262.89712,264.7898775,265.5355358,265.266628,265.7483901,265.6804715,269.2603842,273.0475903,278.7381742,286.0342277,291.477529
192,"CUB","Cuba",1742.685243,1742.504514,1742.232911,1730.832871,1726.625889,1723.565624,1719.683744,1695.156277,1681.000096,1659.97936,1655.048984,1631.835577,1629.901297,1627.374153,1619.682501,1599.555869,1577.082167,1493.125919,1496.945581,1500.816815,1510.002533,1516.376014,1523.843283,1522.388972,1525.268069,1523.513619,1524.945045,1524.934795,1523.857839
531,"CUW","Curacao",6.538821543,6.538821543,6.538821543,6.538821543,6.538821543,6.538821543,6.538821543,6.538821543,6.44407876,6.44407876,6.44407876,6.44407876,6.44407876,6.44407876,6.44407876,6.254510083,6.254510083,6.254510083,6.15973067,6.064952242,5.970173815,5.875407237,5.780628809,5.780628809,5.780628809,5.780628809,4.453686508,4.264110936,4.264111
196,"CYP","Cyprus",4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.621214894,4.541716293,4.541716293,4.541716293,4.541716
203,"CZE","Czech Republic",74.72390181,74.72390181,74.72390181,74.40570151,74.40570151,74.40289578,74.5303466,75.93830074,77.33911948,77.52903276,78.79659878,79.30657517,80.83320742,80.89580632,80.89580632,80.89580632,81.27186335,81.20802469,81.39858396,80.44220194,80.57109781,80.76290752,81.21232127,81.21232127,81.40460003,81.72288653,82.10437395,84.20246346,84.837516
180,"COD","Dem. Rep. Congo",48886.07437,48885.40356,48884.73362,48873.17362,48864.13431,48910.29248,48953.68817,49189.72054,49200.66901,49367.84244,49359.18603,49419.11045,49537.20828,49594.39308,49599.0086,49715.66414,49798.06081,49902.08798,49995.44901,50040.36071,50056.60303,50034.195,49932.68385,49931.52896,49408.16823,49355.04928,49586.18403,49657.56111,49659.106349
208,"DNK","Denmark",434.262354,434.0480723,433.9936579,433.4631427,433.359092,432.5537316,431.6346172,429.4435175,430.582596,430.3617378,431.1650208,431.3810601,431.6958431,432.1685193,433.3320768,434.8265192,436.4180293,437.8158075,439.6833731,440.7472084,441.117607,441.0036142,440.7775617,440.7235524,435.6849186,435.1298646,434.2782268,431.676003,431.624082
262,"DJI","Djibouti",946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.3173129,946.317313
212,"DMA","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,"DOM","Dominican Republic",2112.590677,2111.488205,2110.38683,2106.906078,2105.528688,2103.967565,2100.297954,2093.046655,2085.05961,2071.385646,2067.161282,2061.833409,2057.339618,2060.913033,2055.021092,2047.478852,2028.536542,2017.318437,2020.529874,2019.948123,2014.704369,2014.422026,2013.121614,2012.020815,1992.755821,1987.158037,1975.586722,1975.677018,1978.792115
218,"ECU","Ecuador",1049.263715,1051.782233,1051.685373,1049.65175,1049.361272,1048.489237,1048.876543,1048.294268,1051.104081,1045.592293,1043.172838,1038.240451,1097.338452,1088.047535,1087.083502,1088.733073,1084.079972,1078.950243,1075.850804,1075.657396,1072.94536,1070.425888,1058.215128,1056.665763,1056.763454,1055.69863,1056.570826,1053.857431,1053.663131
818,"EGY","Egypt",10901.61691,10901.45134,10901.03705,10825.86493,10809.26589,10800.33496,10777.83566,10765.66688,10762.95735,10776.53971,10776.46611,10777.06189,10777.81581,10777.15389,10777.41137,10773.26435,10767.38012,10763.40193,10762.66399,10758.2766,10746.22154,10741.75685,10717.8897,10715.32058,10709.59213,10708.49086,10711.54855,10724.90233,10712.55947
222,"SLV","El Salvador",17.98442636,17.79608932,17.60777909,17.51360778,17.51360778,17.51360778,17.41927828,16.85480358,16.66630375,16.19545392,16.00712245,15.91346961,15.7251348,16.10257585,15.72560479,15.63146141,15.63146141,15.63146141,15.53756875,15.44342425,15.44342314,15.44342314,16.19800088,16.19800088,16.4808047,17.3279873,17.3279873,17.61068405,17.799346
226,"GNQ","Equatorial Guinea",7.167128861,7.167128861,7.167128861,7.167128861,7.167128861,7.167128861,7.167128861,7.167128861,7.264013821,7.264013821,7.070396452,6.973512415,6.876628378,6.586438981,6.489708977,6.392821147,6.295936187,6.199048357,6.102164474,5.811500687,5.811500687,5.617724731,5.520836752,5.520836752,5.520836752,5.520836752,5.423833934,5.520723388,5.42384
232,"ERI","Eritrea",160.015725,160.015725,160.015725,160.1090824,160.2956344,160.2956344,160.94828,166.7316418,166.8253903,166.8253903,166.8253903,166.8253903,166.8253903,166.8253903,166.8253903,166.9199142,167.483144,167.483144,167.7632565,167.7632565,167.7632565,167.7632565,167.8565961,167.8565961,167.8565961,167.8565961,167.8565961,167.5791173,167.579117
233,"EST","Estonia",1808.194552,1808.094398,1808.094398,1807.710043,1807.966086,1810.110656,1813.81474,1850.075053,1861.008799,1863.742857,1870.550329,1870.817582,1883.846803,1884.497579,1888.93657,1896.316093,1898.36938,1902.553124,1915.398593,1945.094476,1958.142997,1980.337434,2003.915728,2004.114646,2004.428911,2006.344827,2022.770166,2037.936688,2037.328638
748,"SWZ","Eswatini",50.45762147,50.45762147,50.45762147,50.45762147,50.45762147,50.63102217,50.63102217,50.89068665,51.06476509,51.23781123,51.23781123,51.23842193,51.41201621,51.41201621,51.41201621,51.84459102,51.75801716,44.05481298,43.96784525,43.44848226,42.75598863,42.5828409,42.7560478,42.7560478,42.9301297,43.10319913,44.49211983,44.57924267,44.492202
231,"ETH","Ethiopia",1718.247922,1718.247922,1718.151217,1712.856833,1712.195479,1711.908883,1717.866964,1716.021492,1709.68407,1712.183414,1709.41875,1705.87212,1699.395846,1702.082975,1701.019315,1702.433169,1702.339224,1703.777699,1703.783378,1703.687793,1703.977151,1702.825849,1701.576281,1701.576281,1698.215556,1694.936581,1688.082672,1674.369473,1672.552068
234,"FRO","Faeroe Islands",4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.1655908,4.165591
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,0.120935016,0.181023432,0.241056516,0.241056516,0.241056516,0.241056516,1.081075232,1.081075232,1.081075232,1.081075232,1.081075232,1.081075232,1.081075232,1.081075232,1.081075232,1.081075232,1.081075232,1.081075232,1.081075232,1.081075232,1.081075
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,"FIN","Finland",31422.979872816,31422.657372816,31422.535622816,30761.890822816,30554.137440816,30562.345380816,30602.800840816,29473.703150816,29002.619430816,27926.98272102,27492.24622022,27135.47102022,26070.25288022,25995.75078022,25862.52097022,25339.129839276,24891.988099276,24505.629262315,24549.042682315,24583.510474748,24561.238474698,24488.449864698,24115.071346763,24116.703456763,23774.331115585,23765.327209565,24608.412080371,25666.010199979,25770.359449
250,"FRA","France",1819.991450042,1826.358359042,1825.311991042,1836.770968742,1848.882718742,1860.694762742,1865.040404742,1871.850469742,1869.775218742,1871.214124742,1867.278045742,1863.915740742,1964.913120742,1965.766556742,1965.575791742,1967.547841742,1968.671275742,1969.953125742,1977.617679742,1978.646234742,1976.297564742,1969.743545987,1964.255999406,1963.553955406,1958.271438916,1955.049514916,1937.585729916,1923.499355226,1927.503224
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",244.0311725,243.934243,243.934243,241.707728,219.5266963,182.9315511,169.9578058,167.5373258,167.6344568,167.5376166,165.5036737,165.5036737,163.4708136,163.6646486,163.8582596,163.9551468,163.8585098,163.4711622,163.3742446,162.0179449,162.1148348,161.8241861,161.6303874,161.6303874,163.9566744,166.4738549,168.605042,169.1864958,172.966746
270,"GMB","Gambia",43.26276895,43.26276895,43.26276895,43.4513071,43.4513071,43.4513071,43.6400447,43.6400447,43.82874153,43.82874153,43.82874153,43.82874153,42.03608783,41.84763211,41.84763211,41.84763211,41.75337125,41.18799085,40.71679426,40.71679426,40.71679426,40.71679426,40.71679426,40.71679426,40.71679426,41.09441001,42.41565511,42.22710523,42.321457
268,"GEO","Georgia",89.019481,89.019481,89.019481,89.23340562,89.23340562,89.37518571,90.08488269,91.14815724,93.1279973,94.12035016,95.46797687,95.68049884,95.75149137,96.03614459,96.17969073,96.10872381,95.96635534,96.10881508,96.0371574,96.46221548,96.46221548,96.46221548,97.3099168,97.3099168,97.1681433,97.1681433,96.95264577,96.95264577,96.882765
276,"DEU","Germany",1053.173984,1053.058516,1052.768251,1054.986113,1058.133032,1057.921096,1057.866581,1056.701815,1056.70826,1058.280575,1058.958288,1059.13446,1060.459842,1060.521888,1062.049427,1064.790096,1065.126588,1068.283949,1069.037771,1068.756185,1066.845736,1065.122269,1056.685409,1056.627686,1033.516334,1033.033084,1033.901415,1033.07756,1034.503578
288,"GHA","Ghana",748.5088825,748.5088825,748.5088825,743.1279202,693.1924842,684.742774,657.9530077,171.7082516,130.4282502,127.9285346,127.0627939,122.9119209,115.3204856,114.8398588,114.9364088,110.8061859,107.1546656,106.1946231,106.2911831,105.3320611,86.72789651,46.25955597,45.1122984,45.1122984,44.91957854,45.40247003,45.49850007,44.92315899,44.826625
300,"GRC","Greece",193.33992,193.33992,193.192562,194.0228896,193.9464029,193.8728584,193.9467275,194.8944289,195.5442532,196.7273029,196.8741219,196.5096163,196.0689895,195.2631383,195.0636975,195.2923323,197.7289482,197.8754712,197.3588553,196.9163389,196.7703965,196.6229741,195.9684802,195.8950736,195.5299176,195.4546356,194.7013774,194.625387,194.700713
304,"GRL","Greenland",1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075,1031.046075
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,"GTM","Guatemala",222.8066427,221.9619807,221.117671,218.5041084,218.1302005,215.8777707,214.6562625,213.0600146,210.2425159,206.3054644,204.4265651,200.3987149,200.0195079,197.8573696,194.7600657,193.7247925,190.7204613,188.1813694,186.3965376,186.1093794,184.1374482,182.6360575,180.8604868,180.2044689,186.9405939,190.2142994,191.0532494,199.0927989,198.251798
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",19.17095681,19.17095681,19.17095681,18.69428249,18.69428249,18.69428249,18.69428249,18.21952721,20.22209919,20.41218618,19.6506192,18.31122374,18.40686508,15.64057261,10.29649849,8.768456079,6.476506049,6.476506049,6.857307975,7.047389413,6.951836021,6.856281837,6.856281837,6.856281837,6.856281837,6.856281837,6.856281837,6.856281837,6.856282
624,"GNB","Guinea-Bissau",18.29101475,18.29101475,18.29101475,18.29101475,18.29101475,18.29101475,18.38570955,18.38570955,22.93239982,23.69140272,23.78607234,23.78607234,23.21594765,23.78420777,23.78420777,24.25797803,24.16329592,24.16311969,24.16306445,24.92091897,24.92091897,24.92091897,25.01569247,25.01569247,25.39462179,26.24703239,29.46757412,35.15069726,35.718962
328,"GUY","Guyana",1068.862869,1129.219353,1128.930655,1204.473573,1237.927548,1275.118144,1293.721667,1336.072361,1334.823886,1333.66724,1325.466923,1329.515542,1460.594359,1455.677399,1453.944216,1453.558753,1455.582178,1455.87102,1456.930709,1455.677157,1452.013874,1451.33915,1451.242878,1451.242878,1449.994775,1460.914316,1471.749605,1464.147156,1461.92765
332,"HTI","Haiti",2799.820178,2798.079036,2796.796634,2804.506322,2803.775124,2811.051735,2829.997709,2829.971856,2834.809421,2828.562864,2821.957176,2826.614416,2827.242248,2822.003851,2818.518944,2814.106845,2811.435468,2806.751665,2810.990481,2811.917251,2810.276954,2805.446166,2807.096632,2805.540197,2800.39051,2796.182674,2796.912975,2790.684496,2791.96346
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",178.0133365,178.0133365,178.0133365,157.9664672,159.0870704,157.5855522,157.4031845,155.6049703,159.6299483,155.2282272,154.578139,148.953384,149.3277636,149.2345082,149.2317885,149.5115431,149.1349969,149.7029993,151.2125676,151.3058678,151.1185217,151.2128164,153.8479499,153.8479499,154.6991404,154.8874583,155.5410415,156.8475632,158.34131
344,"HKG","Hong Kong",3.135624637,3.135624637,3.135624637,3.225206525,3.314847554,3.314847554,3.314847554,3.404527882,3.404527882,3.404527882,3.404527882,3.404527882,3.404527882,3.494206426,3.494206426,3.852988366,4.30103415,4.30103415,4.30103415,4.56988023,5.644961611,5.644961611,5.555265235,5.465625995,4.749168215,4.749168215,4.749168215,4.749168215,4.390594
348,"HUN","Hungary",543.5067794,543.3074311,543.1083704,539.95598,538.8544804,538.2547435,537.7080312,536.3336833,535.4111532,534.3791091,532.7996955,532.1365579,530.1385163,529.5388491,529.0918332,529.7717665,528.0320434,530.5025679,532.1550835,537.4113821,537.7463583,537.6798885,534.4732964,534.4069166,535.1495503,537.8449842,540.8301113,543.3090415,545.495525
352,"ISL","Iceland",7112.282696,7112.282696,7112.282696,7112.282696,7112.282696,7112.240754,7112.240754,7112.240754,7112.19952,7112.19952,7112.19952,7112.19952,7112.19952,7112.19952,7112.19952,7112.19952,7112.19952,7112.19952,7112.19952,7112.19952,7112.19952,7112.19952,7112.19952,7112.19952,7112.19952,7112.19952,7112.365149,7112.19952,7112.19952
356,"IND","India",18864.2115,18864.2115,18864.0333,18908.10339,18961.87945,18982.00728,19103.67747,19138.20756,19165.65453,19180.61993,19185.02934,19186.20542,19192.96243,19198.04061,19215.78847,19238.14575,19357.19385,19375.85709,19376.95631,19354.52164,19378.94396,19383.58271,19345.11865,19343.96248,19341.71473,19336.31661,19338.69813,19346.34585,19342.917712
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,"IRN","Iran",687.4445717,687.4445717,687.4445717,695.4526346,704.492815,704.492815,711.7691032,759.5893261,759.839242,759.839242,759.6815244,759.7675742,758.9296736,758.7742226,760.1622241,761.9306523,795.9337281,805.397611,805.7913557,804.0465215,806.4894588,812.586398,813.9032652,813.9032652,813.9032652,813.9032652,813.9032652,813.9032652,815.743868
368,"IRQ","Iraq",183.033434,183.033434,183.033434,184.1861147,186.4484997,186.9386833,189.2629426,214.7294456,223.9694453,226.2577943,235.1016803,244.3943212,256.0911115,255.6739262,280.574078,287.9236078,300.3804182,314.8993674,323.3824746,325.3388554,336.4312962,337.3293497,337.2454179,337.2454179,337.3287774,337.3287774,337.4108306,337.257304,336.936375
372,"IRL","Ireland",8344.02747,8343.969521,8343.969521,8355.410941,8365.825059,8364.448269,8369.36158,8363.230639,8354.127685,8354.71112,8354.245695,8365.628853,8364.912217,8369.998057,8371.246018,8374.206655,8374.798251,8376.320459,8377.509055,8382.799481,8387.074355,8386.098841,8382.621137,8382.621137,8374.234785,8363.383862,8336.439353,8315.131207,8310.778964
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",0.658570132,0.658570132,0.658570132,0.658570132,0.741613675,0.741613675,0.741613675,0.907693486,0.907693486,0.907693486,0.907693486,0.907693486,0.907693486,0.907693486,0.907693486,0.907693486,0.907693486,0.990761262,0.990761262,0.990761262,0.990761262,0.990761262,0.990761262,0.990761262,0.990761262,0.990761262,0.990761262,0.990761262,0.990761
380,"ITA","Italy",316.3173103,316.2481785,316.2481785,317.956743,318.0322396,317.625143,317.1510434,315.0029303,314.3256673,315.1644701,315.7803842,315.4861078,315.1722159,314.9395279,315.7591823,316.6180004,319.8608573,319.1793508,319.3204663,318.9690313,318.6344394,318.3835941,318.2206888,317.5331627,317.676156,317.5953175,317.521479,317.8990629,318.101928
388,"JAM","Jamaica",58.97032488,58.50930287,58.14043307,57.21871192,56.8501035,57.12742196,57.6806602,58.41772827,66.43566402,68.64730727,68.73934546,68.27836175,68.37055164,68.4625665,68.73877375,68.18626156,68.18652043,68.73931298,69.2926821,69.75360652,70.67573495,70.67650556,71.50634714,71.32193833,71.50627755,71.50619495,71.59849604,71.50600465,72.702321
392,"JPN","Japan",719.0219736,719.0219736,719.0219736,724.4973736,724.9482184,726.5771527,740.7254561,760.8616876,768.5010003,768.4908347,768.2422025,771.6101712,778.9036684,778.518395,780.8805554,782.8254636,786.1966061,792.4475591,796.0089102,800.3167456,805.8530408,810.5320219,817.351528,817.1970398,815.5269028,814.8094899,817.298096,815.6631542,814.657605
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",0.498096325,0.498096325,0.498096325,0.498096325,0.498096325,0.498096325,0.498096325,0.581006236,0.581006236,0.581006236,0.663916148,0.663916148,0.663916148,0.663916148,0.663916148,0.663916148,0.663916148,0.663916148,0.663916148,0.663916148,0.663916148,0.663916148,0.663916148,0.663916148,0.663916148,0.663916148,0.663916148,0.663916148,0.663916
398,"KAZ","Kazakhstan",10627.44658,10627.44658,10627.44658,10631.6123,10636.4856,10638.9597,10638.30267,10651.15254,10653.92744,10650.13386,10644.35848,10648.97296,10655.4218,10666.89157,10691.85916,10720.31456,10782.10846,10816.6063,10834.64473,10877.60086,10895.52393,10906.1123,10895.44744,10895.44744,10845.41104,10834.18146,10816.77805,10798.8003,10799.134431
404,"KEN","Kenya",9295.295408,9295.295408,9295.295408,9301.395721,9366.817536,9383.196839,9415.85338,9599.509776,9743.344238,9776.878954,9780.470365,9788.32139,9792.294769,9794.233253,9791.035182,9792.00483,9789.582473,9792.683459,9792.39258,9792.003903,9793.647964,9792.970266,9782.891975,9782.698223,9756.937059,9755.096217,9730.584144,9673.99091,9656.752105
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155503589,2.155504
414,"KWT","Kuwait",73.92766801,73.84315915,73.67414834,73.67505952,73.59057829,73.59057829,73.50610399,81.65806858,81.65806858,79.37667479,75.91246096,74.98276135,74.89828474,72.95492872,71.68734761,70.67290534,70.3349436,69.9122416,69.15192676,68.7294884,68.56051675,68.39153587,68.13807838,67.54639318,67.37740079,67.37740079,67.37740079,67.29289192,66.277989
417,"KGZ","Kyrgyzstan",0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142125782,0.142126
418,"LAO","Laos",875.1107201,875.1107201,875.1107201,876.0349111,864.9314187,861.5298033,861.4402445,862.646328,865.0228003,868.7868528,869.8057285,869.8073671,877.2402767,877.7951597,877.8001861,887.2940585,891.164207,867.0221887,862.2765641,860.3491717,862.182863,862.3671695,869.0986957,869.0986957,875.348763,879.7550442,926.6373798,932.230691,935.739729
428,"LVA","Latvia",1187.2681,1187.057113,1187.002761,1186.185992,1186.237405,1186.610304,1193.3456,1223.286068,1232.937799,1233.561256,1237.446315,1241.14578,1258.975638,1262.424871,1273.339272,1291.17701,1311.86344,1318.450548,1322.5149,1363.618393,1375.865914,1381.27829,1396.618797,1396.566008,1396.200444,1398.623945,1412.820014,1419.253369,1426.07273
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,"LSO","Lesotho",9.584642125,9.584642125,9.584642125,9.584642125,9.584642125,9.584642125,9.584642125,9.584642125,9.584642125,9.584642125,9.584642125,9.584642125,9.584642125,9.584642125,9.669222259,9.669222259,9.669222259,9.669222259,9.919494678,9.919494678,9.919494678,9.919494678,9.919494678,9.919494678,9.669112338,9.584624204,9.584624204,9.584624204,9.584624
430,"LBR","Liberia",36.60595373,36.41326711,36.2206685,31.21499326,30.34877424,30.34877424,30.73510273,30.73510273,27.75110112,26.01674704,25.92039364,24.9551575,23.22160501,23.1252552,22.73984634,22.45080065,22.25735705,22.44974883,23.12372416,23.22007549,23.7013079,24.47166066,27.07367561,27.07367561,30.05766581,30.34611045,30.24947261,31.211945,29.47754
