"code","iso","country","TCL.raw.2006","TCL.raw.2007","TCL.raw.2008","TCL.raw.2009","TCL.raw.2010","TCL.raw.2011","TCL.raw.2012","TCL.raw.2013","TCL.raw.2014","TCL.raw.2015","TCL.raw.2016","TCL.raw.2017","TCL.raw.2018","TCL.raw.2019","TCL.raw.2020"
796,"TCA","Turks and Caicos Islands",0.000872749941556924,0.00202602665004286,0.00288319177121484,0.00441050416893945,0.00464427647471363,0.00480012467856308,0.00369360243123198,0.00285202213044495,0.00165199096080418,0.00138704901426011,0.00146497311618484,0.00187017844619341,0.00224421413543209,0.00201044182965791,0.0022130444946622
798,"TUV","Tuvalu",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
800,"UGA","Uganda",0.00194734803078327,0.00244096784360966,0.00292547530857787,0.00303179227065207,0.00311752692750248,0.00382088043055937,0.00368589793066439,0.0039443555507156,0.00461485221016068,0.00502636733633068,0.00510001456665874,0.00689089965536801,0.00766206249854404,0.00782324065963294,0.00826557311007894
804,"UKR","Ukraine",0.00322798478684046,0.00384446836207386,0.00407802857212719,0.00405841740536638,0.00432146896425106,0.00462409098387798,0.00448301657209901,0.00423375748214501,0.00421956715353364,0.00416792828247706,0.00496361448888915,0.00547824598586521,0.00609555843543338,0.00606371308349127,0.00658535685733954
784,"ARE","United Arab Emirates",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
826,"GBR","United Kingdom",0.00391192157949625,0.00447644643689834,0.0050169984594672,0.00567432954454648,0.00666712859048835,0.00673899651938714,0.00696294528023435,0.00779005865758194,0.00741994641009327,0.00719943679010822,0.00752246315314595,0.00688976238571179,0.0067670154022935,0.00666500441524996,0.00660835974222628
840,"USA","United States of America",0.00809290688139307,0.00835728953470812,0.00873875212329545,0.00794693331788892,0.00757499735768433,0.00692194759456036,0.00659712141741639,0.00629345146044003,0.00640256939932355,0.00651633291367077,0.00696100010133697,0.0072285814368494,0.00748148898792402,0.00774460509920304,0.00753109306252791
858,"URY","Uruguay",0.00785430715531108,0.00950927323542886,0.0109763770841846,0.0114444005461399,0.0116564631248614,0.0124448316500022,0.0135781958247084,0.0131187269041452,0.0138851462770298,0.0138939259379323,0.0134703635792651,0.0124514726755566,0.0125324031395167,0.011282652177975,0.0107506947750887
860,"UZB","Uzbekistan",0.000578512926749489,0.000289897830255841,0.000277070492633901,0.000339924446981407,0.000355317252127735,0.000327097109359467,0.000346338115792377,0.000328379843121661,0.000310421570450945,0.000266808622536349,0.000223195674621754,0.000150079850176697,0.000112880571073071,2.69374090060737e-05,3.20683440548497e-05
548,"VUT","Vanuatu",0.000252019451642183,0.000252695560164362,0.00019573341717079,0.000317263924032446,0.000326222361951317,0.000392311969994304,0.000407017330351695,0.00056286034471393,0.000485276891793902,0.00102143094988177,0.00114498978230996,0.0011852182393796,0.00117101996041385,0.00110577548802358,0.00118285185955198
862,"VEN","Venezuela",0.00157896243131689,0.00166244379860482,0.00178041800841942,0.00196140377771519,0.0019818284059801,0.00194190011703413,0.00191298521025108,0.00171866452541124,0.00157759314366394,0.00144143243058063,0.0019086757770286,0.00212395281858741,0.0022890110617069,0.00242327770938194,0.002693972672042
704,"VNM","Viet Nam",0.00407856874039707,0.00443004007998363,0.00519562948591168,0.00593752914812981,0.00677860785979755,0.00739227895334489,0.00859398238745284,0.00892104470609636,0.00994347409047394,0.0105373070538822,0.0132639826333992,0.0146059219254727,0.0157502339971257,0.0157631577848303,0.0156520642560516
876,"WLF","Wallis and Futuna Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
732,"ESH","Western Sahara",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
887,"YEM","Yemen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,"ZMB","Zambia",0.00161816693362645,0.00168954550648385,0.001924789308371,0.00256261413595356,0.00325700134209341,0.00335928125595739,0.00383105543647704,0.00397727282741102,0.00409460392676147,0.00366157979287289,0.00440113230503148,0.00498242412795505,0.00553740281278575,0.0056406050670562,0.00633248374228164
716,"ZWE","Zimbabwe",0.00491227974629169,0.0051428555868179,0.00503583898767199,0.00616979286297314,0.00567262859862036,0.00518914775438737,0.0054428016019813,0.00567147129443112,0.00453676857524281,0.00485877144671874,0.00504434857729873,0.00607598314692794,0.0058965329208792,0.0060543347509175,0.00557139852042063
